edge_index,edge_rarity,src_out_degree,dst_in_degree,is_ntlm,is_network_logon,is_success_auth,source_fan_out,weight_norm,is_self_loop,is_user_edge,is_unusual_dst_port,protocol_rarity,byte_per_packet,duration_zscore,temporal_decay_weight
27339,0.125,13,1589,0.0,0.0,0.0,13,0.125,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27340,0.017241379310344827,2014,15,0.0,0.0,0.0,2014,0.017241379310344827,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27341,0.013888888888888888,2014,13,0.0,0.0,0.0,2014,0.013888888888888888,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27342,0.008333333333333333,2014,1,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27343,0.008333333333333333,2014,1,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27344,0.008333333333333333,2014,1,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27345,0.008333333333333333,2014,1,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27346,0.008333333333333333,2014,1,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27347,0.041666666666666664,2014,16,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27348,0.041666666666666664,2014,11,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27349,0.011363636363636364,2014,13,0.0,0.0,0.0,2014,0.011363636363636364,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27350,0.041666666666666664,2014,16,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27351,0.038461538461538464,2014,14,0.0,0.0,0.0,2014,0.038461538461538464,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27352,0.03571428571428571,2014,12,0.0,0.0,0.0,2014,0.03571428571428571,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27353,0.03571428571428571,2014,9,0.0,0.0,0.0,2014,0.03571428571428571,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27354,0.041666666666666664,2014,17,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27355,0.04,2014,14,0.0,0.0,0.0,2014,0.04,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27356,0.041666666666666664,2014,16,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27357,0.04,2014,15,0.0,0.0,0.0,2014,0.04,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27358,0.041666666666666664,17,1589,0.0,0.0,0.0,17,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27359,0.038461538461538464,14,1589,0.0,0.0,0.0,14,0.038461538461538464,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27360,0.043478260869565216,12,1589,0.0,0.0,0.0,12,0.043478260869565216,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27361,0.043478260869565216,9,1589,0.0,0.0,0.0,9,0.043478260869565216,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27362,0.041666666666666664,17,1589,0.0,0.0,0.0,17,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27363,0.04,16,1589,0.0,0.0,0.0,16,0.04,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27364,0.041666666666666664,16,1589,0.0,0.0,0.0,16,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27365,0.04,15,1589,0.0,0.0,0.0,15,0.04,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27366,0.008333333333333333,2014,1,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
27367,0.012345679012345678,2014,16,0.0,0.0,0.0,2014,0.012345679012345678,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
27368,0.022727272727272728,2014,18,0.0,0.0,0.0,2014,0.022727272727272728,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
27369,0.013888888888888888,2014,15,0.0,0.0,0.0,2014,0.013888888888888888,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
27370,0.01694915254237288,3260,8,0.0,0.0,0.0,3260,0.01694915254237288,0.0,0.0,0.0,0.33994618506863683,0.634089889860977,-0.5357403835603929,1.0
27371,0.0024630541871921183,117,16,0.0,0.0,0.0,117,0.0024630541871921183,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.41298713096415224,1.0
27372,0.008,117,23,0.0,0.0,0.0,117,0.008,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.41298713096415224,1.0
27373,0.008130081300813009,117,1,0.0,0.0,0.0,117,0.008130081300813009,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.41298713096415224,1.0
27374,0.0036363636363636364,117,20,0.0,0.0,0.0,117,0.0036363636363636364,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27375,0.008,117,1,0.0,0.0,0.0,117,0.008,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27376,0.002242152466367713,117,2,0.0,0.0,0.0,117,0.002242152466367713,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27377,0.14285714285714285,1067,13,0.0,0.0,0.0,1067,0.14285714285714285,0.0,0.0,0.0,0.7838661619616607,0.7197915795714536,-0.35161050466603194,1.0
27378,0.012048192771084338,12,1597,0.0,0.0,0.0,12,0.012048192771084338,0.0,0.0,0.0,0.33994618506863683,0.8102363162335342,-0.5357403835603929,1.0
27379,0.0027397260273972603,12,1907,0.0,0.0,0.0,12,0.0027397260273972603,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27380,0.012048192771084338,1562,12,0.0,0.0,0.0,1562,0.012048192771084338,0.0,0.0,0.0,0.7838661619616607,0.5618838409559064,-0.5357403835603929,1.0
27381,0.006024096385542169,3260,12,0.0,0.0,0.0,3260,0.006024096385542169,0.0,0.0,0.0,0.7838661619616607,0.534615121502573,-0.5357403835603929,1.0
27382,0.0027397260273972603,1876,12,0.0,0.0,0.0,1876,0.0027397260273972603,0.0,0.0,0.0,0.7838661619616607,0.534615121502573,-0.5357403835603929,1.0
27383,0.014285714285714285,117,20,0.0,0.0,0.0,117,0.014285714285714285,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
27384,0.014285714285714285,117,17,0.0,0.0,0.0,117,0.014285714285714285,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
27385,0.006060606060606061,117,17,0.0,0.0,0.0,117,0.006060606060606061,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.41298713096415224,1.0
27386,0.002352941176470588,117,2,0.0,0.0,0.0,117,0.002352941176470588,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.41298713096415224,1.0
27387,0.014285714285714285,117,20,0.0,0.0,0.0,117,0.014285714285714285,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27388,0.0044444444444444444,117,19,0.0,0.0,0.0,117,0.0044444444444444444,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27389,0.014285714285714285,117,1,0.0,0.0,0.0,117,0.014285714285714285,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27390,0.0044444444444444444,117,5,0.0,0.0,0.0,117,0.0044444444444444444,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
27391,0.022222222222222223,1902,16,0.0,0.0,0.0,1902,0.022222222222222223,0.0,0.0,0.0,0.33994618506863683,0.3928215808636298,-0.5357403835603929,1.0
27392,0.014492753623188406,1902,14,0.0,0.0,0.0,1902,0.014492753623188406,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27393,0.002793296089385475,4,3219,0.0,0.0,0.0,4,0.002793296089385475,0.0,0.0,0.0,0.33994618506863683,0.8770342274686267,-0.5357403835603929,1.0
27394,0.01639344262295082,12,1600,0.0,0.0,0.0,12,0.01639344262295082,0.0,0.0,0.0,0.33994618506863683,0.7574015095659048,-0.5357403835603929,1.0
27395,0.0036496350364963502,3631,19,0.0,0.0,0.0,3631,0.0036496350364963502,0.0,0.0,0.0,0.33994618506863683,0.9516156003678902,-0.5357403835603929,1.0
27396,0.022222222222222223,16,1925,0.0,0.0,0.0,16,0.022222222222222223,0.0,0.0,0.0,0.33994618506863683,0.6931385440974149,-0.5357403835603929,1.0
27397,0.02857142857142857,16,1905,0.0,0.0,0.0,16,0.02857142857142857,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27398,0.005319148936170213,15,1753,0.0,0.0,0.0,15,0.005319148936170213,0.0,0.0,0.0,0.33994618506863683,0.6850966471826757,-0.5357403835603929,1.0
27399,0.02857142857142857,1875,16,0.0,0.0,0.0,1875,0.02857142857142857,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27400,0.004807692307692308,1754,16,0.0,0.0,0.0,1754,0.004807692307692308,0.0,0.0,0.0,0.33994618506863683,0.7427011044306443,-0.5357403835603929,1.0
27401,0.014925373134328358,1964,14,0.0,0.0,0.0,1964,0.014925373134328358,0.0,0.0,0.0,0.33994618506863683,0.8299268020157949,-0.5357403835603929,1.0
27402,0.01639344262295082,1566,12,0.0,0.0,0.0,1566,0.01639344262295082,0.0,0.0,0.0,0.7838661619616607,0.5618838409559064,-0.5357403835603929,1.0
27403,0.014925373134328358,14,2000,0.0,0.0,0.0,14,0.014925373134328358,0.0,0.0,0.0,0.33994618506863683,0.7282097278068729,-0.5357403835603929,1.0
27404,0.014492753623188406,14,1925,0.0,0.0,0.0,14,0.014492753623188406,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27405,0.005376344086021506,3221,9,0.0,0.0,0.0,3221,0.005376344086021506,0.0,0.0,0.0,0.33994618506863683,0.925882290344403,-0.5357403835603929,1.0
27406,0.0038461538461538464,5,3630,0.0,0.0,0.0,5,0.0038461538461538464,0.0,0.0,0.0,0.33994618506863683,0.6440130433791169,-0.47436375726227253,1.0
27407,0.05555555555555555,1067,8,0.0,0.0,0.0,1067,0.05555555555555555,0.0,0.0,0.0,0.7838661619616607,0.7197915795714536,-0.47436375726227253,1.0
27408,0.003816793893129771,3260,19,0.0,0.0,0.0,3260,0.003816793893129771,0.0,0.0,0.0,0.7838661619616607,0.534615121502573,-0.5357403835603929,1.0
27409,0.002551020408163265,3260,8,0.0,0.0,0.0,3260,0.002551020408163265,0.0,0.0,0.0,0.7838661619616607,0.5618838409559064,-0.5357403835603929,1.0
27410,0.25,20,1600,0.0,0.0,0.0,20,0.25,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27411,0.005050505050505051,13,1642,0.0,0.0,0.0,13,0.005050505050505051,0.0,0.0,0.0,0.7838661619616607,0.43864063058201136,-0.5357403835603929,1.0
27412,0.0030120481927710845,908,14,0.0,0.0,0.0,908,0.0030120481927710845,0.0,0.0,0.0,0.33994618506863683,0.29465799135002013,-0.5357403835603929,1.0
27413,0.0030120481927710845,10,908,0.0,0.0,0.0,10,0.0030120481927710845,0.0,0.0,0.0,0.33994618506863683,0.655954272162723,-0.5357403835603929,1.0
27414,0.005050505050505051,1615,13,0.0,0.0,0.0,1615,0.005050505050505051,0.0,0.0,0.0,0.7838661619616607,0.534615121502573,-0.5357403835603929,1.0
27415,0.25,1566,20,0.0,0.0,0.0,1566,0.25,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27416,0.002325581395348837,117,21,0.0,0.0,0.0,117,0.002325581395348837,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
27417,0.002197802197802198,117,1,0.0,0.0,0.0,117,0.002197802197802198,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
27418,0.014492753623188406,25,1753,0.0,0.0,0.0,25,0.014492753623188406,0.0,0.0,0.0,0.33994618506863683,0.6988925289409476,-0.5357403835603929,1.0
27419,0.125,12,1518,0.0,0.0,0.0,12,0.125,0.0,0.0,0.0,0.7838661619616607,0.2513586853246783,-0.5357403835603929,1.0
27420,0.125,1525,12,0.0,0.0,0.0,1525,0.125,0.0,0.0,0.0,0.7838661619616607,0.27524114289189044,-0.5357403835603929,1.0
27421,0.008547008547008548,1754,26,0.0,0.0,0.0,1754,0.008547008547008548,0.0,0.0,0.0,0.33994618506863683,0.7479344182546499,-0.5357403835603929,1.0
27422,0.017857142857142856,1067,17,0.0,0.0,0.0,1067,0.017857142857142856,0.0,0.0,0.0,0.7838661619616607,0.7197915795714536,-0.47436375726227253,1.0
27423,0.125,1937,12,0.0,0.0,0.0,1937,0.125,0.0,0.0,0.0,0.7838661619616607,0.2859928094192048,-0.35161050466603194,1.0
27424,0.125,12,1928,0.0,0.0,0.0,12,0.125,0.0,0.0,0.0,0.7838661619616607,0.2513586853246783,-0.35161050466603194,1.0
27425,0.005649717514124294,4,3630,0.0,0.0,0.0,4,0.005649717514124294,0.0,0.0,0.0,0.33994618506863683,0.737372777646871,0.07802587942081009,1.0
27426,0.0035335689045936395,4,3630,0.0,0.0,0.0,4,0.0035335689045936395,0.0,0.0,0.0,0.33994618506863683,0.7379960626629473,0.07802587942081009,1.0
27427,0.01694915254237288,1067,11,0.0,0.0,0.0,1067,0.01694915254237288,0.0,0.0,0.0,0.7838661619616607,0.7197915795714536,-0.41298713096415224,1.0
27428,0.005494505494505495,3631,17,0.0,0.0,0.0,3631,0.005494505494505495,0.0,0.0,0.0,0.33994618506863683,0.8812566034007039,-0.16748062577167108,1.0
27429,0.0035211267605633804,3631,8,0.0,0.0,0.0,3631,0.0035211267605633804,0.0,0.0,0.0,0.33994618506863683,0.8812566034007039,-0.10610399947355079,1.0
27430,0.047619047619047616,13,1928,0.0,0.0,0.0,13,0.047619047619047616,0.0,0.0,0.0,0.7838661619616607,0.3296721672836175,-0.5357403835603929,1.0
27431,0.03333333333333333,1937,13,0.0,0.0,0.0,1937,0.03333333333333333,0.0,0.0,0.0,0.7838661619616607,0.3002257507924081,-0.5357403835603929,1.0
27432,0.0078125,3221,7,0.0,0.0,0.0,3221,0.0078125,0.0,0.0,0.0,0.33994618506863683,0.3856538031787536,-0.5357403835603929,1.0
27433,0.006666666666666667,5,3219,0.0,0.0,0.0,5,0.006666666666666667,0.0,0.0,0.0,0.33994618506863683,0.82287303988264,3.1468571943268246,1.0
27434,0.08333333333333333,1937,15,0.0,0.0,0.0,1937,0.08333333333333333,0.0,0.0,0.0,0.7838661619616607,0.3002257507924081,-0.5357403835603929,1.0
27435,0.003937007874015748,3260,16,0.0,0.0,0.0,3260,0.003937007874015748,0.0,0.0,0.0,0.33994618506863683,0.6360623589057548,-0.5357403835603929,1.0
27436,0.08333333333333333,16,1928,0.0,0.0,0.0,16,0.08333333333333333,0.0,0.0,0.0,0.7838661619616607,0.3296721672836175,-0.5357403835603929,1.0
27437,0.019230769230769232,1754,15,0.0,0.0,0.0,1754,0.019230769230769232,0.0,0.0,0.0,0.33994618506863683,0.7427011044306443,-0.47436375726227253,1.0
27438,0.019230769230769232,15,1753,0.0,0.0,0.0,15,0.019230769230769232,0.0,0.0,0.0,0.33994618506863683,0.6850966471826757,-0.47436375726227253,1.0
27439,0.001893939393939394,908,10,0.0,0.0,0.0,908,0.001893939393939394,0.0,0.0,0.0,0.33994618506863683,0.3075493497313033,-0.5357403835603929,1.0
27440,0.001893939393939394,6,908,0.0,0.0,0.0,6,0.001893939393939394,0.0,0.0,0.0,0.33994618506863683,0.6645016380234264,-0.5357403835603929,1.0
27441,0.02857142857142857,117,18,0.0,0.0,0.0,117,0.02857142857142857,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
27442,0.02857142857142857,117,2,0.0,0.0,0.0,117,0.02857142857142857,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
27443,0.0022471910112359553,117,1,0.0,0.0,0.0,117,0.0022471910112359553,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.41298713096415224,1.0
27444,0.022727272727272728,16,1928,0.0,0.0,0.0,16,0.022727272727272728,0.0,0.0,0.0,0.7838661619616607,0.2513586853246783,-0.5357403835603929,1.0
27445,0.030303030303030304,16,1518,0.0,0.0,0.0,16,0.030303030303030304,0.0,0.0,0.0,0.7838661619616607,0.2513586853246783,-0.5357403835603929,1.0
27446,0.022727272727272728,1937,16,0.0,0.0,0.0,1937,0.022727272727272728,0.0,0.0,0.0,0.7838661619616607,0.27524114289189044,-0.5357403835603929,1.0
27447,0.030303030303030304,1525,16,0.0,0.0,0.0,1525,0.030303030303030304,0.0,0.0,0.0,0.7838661619616607,0.27524114289189044,-0.5357403835603929,1.0
27448,0.0056179775280898875,3260,19,0.0,0.0,0.0,3260,0.0056179775280898875,0.0,0.0,0.0,0.7838661619616607,0.5618838409559064,-0.5357403835603929,1.0
27449,0.004901960784313725,117,23,0.0,0.0,0.0,117,0.004901960784313725,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27450,0.002857142857142857,117,14,0.0,0.0,0.0,117,0.002857142857142857,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
27451,0.002890173410404624,6,3219,0.0,0.0,0.0,6,0.002890173410404624,0.0,0.0,0.0,0.33994618506863683,0.8733325225560766,-0.5357403835603929,1.0
27452,0.005154639175257732,3221,11,0.0,0.0,0.0,3221,0.005154639175257732,0.0,0.0,0.0,0.33994618506863683,0.9119343878505028,-0.5357403835603929,1.0
27453,0.0030120481927710845,908,8,0.0,0.0,0.0,908,0.0030120481927710845,0.0,0.0,0.0,0.33994618506863683,0.29465799135002013,-0.5357403835603929,1.0
27454,0.0030120481927710845,5,908,0.0,0.0,0.0,5,0.0030120481927710845,0.0,0.0,0.0,0.33994618506863683,0.7012792544903125,-0.5357403835603929,1.0
27455,0.0035087719298245615,8,3219,0.0,0.0,0.0,8,0.0035087719298245615,0.0,0.0,0.0,0.33994618506863683,0.8536420367738159,-0.5357403835603929,1.0
27456,0.006756756756756757,3221,13,0.0,0.0,0.0,3221,0.006756756756756757,0.0,0.0,0.0,0.33994618506863683,0.38032547639498027,-0.5357403835603929,1.0
27457,0.03571428571428571,13,1600,0.0,0.0,0.0,13,0.03571428571428571,0.0,0.0,0.0,0.33994618506863683,0.755090794384354,-0.5357403835603929,1.0
27458,0.023255813953488372,13,1597,0.0,0.0,0.0,13,0.023255813953488372,0.0,0.0,0.0,0.7838661619616607,0.6416567219768776,-0.5357403835603929,1.0
27459,0.0020161290322580645,908,11,0.0,0.0,0.0,908,0.0020161290322580645,0.0,0.0,0.0,0.33994618506863683,0.29465799135002013,-0.5357403835603929,1.0
27460,0.023255813953488372,1562,13,0.0,0.0,0.0,1562,0.023255813953488372,0.0,0.0,0.0,0.7838661619616607,0.534615121502573,-0.5357403835603929,1.0
27461,0.03571428571428571,1566,13,0.0,0.0,0.0,1566,0.03571428571428571,0.0,0.0,0.0,0.33994618506863683,0.6636807260510333,-0.5357403835603929,1.0
27462,0.0020161290322580645,5,908,0.0,0.0,0.0,5,0.0020161290322580645,0.0,0.0,0.0,0.33994618506863683,0.6569728110914329,-0.5357403835603929,1.0
27463,0.024390243902439025,1902,13,0.0,0.0,0.0,1902,0.024390243902439025,0.0,0.0,0.0,0.33994618506863683,0.36196897256785826,0.38490901091141155,1.0
27464,0.024390243902439025,13,1925,0.0,0.0,0.0,13,0.024390243902439025,0.0,0.0,1.0,0.33994618506863683,0.35163916358191255,0.38490901091141155,1.0
27465,0.0016181229773462784,1902,23,0.0,0.0,0.0,1902,0.0016181229773462784,0.0,0.0,0.0,0.7838661619616607,0.534615121502573,-0.5357403835603929,1.0
27466,0.001941747572815534,22,1925,0.0,0.0,0.0,22,0.001941747572815534,0.0,0.0,0.0,0.7838661619616607,0.4399252057980709,-0.5357403835603929,1.0
27467,0.012658227848101266,21,1753,0.0,0.0,0.0,21,0.012658227848101266,0.0,0.0,0.0,0.33994618506863683,0.6703848404922431,-0.5357403835603929,1.0
27468,0.009259259259259259,1754,21,0.0,0.0,0.0,1754,0.009259259259259259,0.0,0.0,0.0,0.33994618506863683,0.7986561366970455,-0.5357403835603929,1.0
27469,0.002680965147453083,8,3219,0.0,0.0,0.0,8,0.002680965147453083,0.0,0.0,0.0,0.33994618506863683,0.8644203069298653,-0.5357403835603929,1.0
27470,0.005154639175257732,3221,12,0.0,0.0,0.0,3221,0.005154639175257732,0.0,0.0,0.0,0.33994618506863683,0.9129263231504777,-0.5357403835603929,1.0
27471,0.004329004329004329,3221,16,0.0,0.0,0.0,3221,0.004329004329004329,0.0,0.0,0.0,0.33994618506863683,0.38032547639498027,-0.5357403835603929,1.0
27472,0.002288329519450801,16,3219,0.0,0.0,0.0,16,0.002288329519450801,0.0,0.0,0.0,0.33994618506863683,0.8512667127796232,-0.47436375726227253,1.0
27473,0.022727272727272728,12,1753,0.0,0.0,0.0,12,0.022727272727272728,0.0,0.0,0.0,0.33994618506863683,0.6850966471826757,-0.47436375726227253,1.0
27474,0.022727272727272728,1754,12,0.0,0.0,0.0,1754,0.022727272727272728,0.0,0.0,0.0,0.33994618506863683,0.7427011044306443,-0.47436375726227253,1.0
27475,0.00423728813559322,19,3219,0.0,0.0,0.0,19,0.00423728813559322,0.0,0.0,0.0,0.33994618506863683,0.7722235312896679,3.1468571943268246,1.0
27476,0.00398406374501992,3221,19,0.0,0.0,0.0,3221,0.00398406374501992,0.0,0.0,0.0,0.33994618506863683,0.3558349358852547,3.1468571943268246,1.0
27477,0.0070921985815602835,28,1928,0.0,0.0,0.0,28,0.0070921985815602835,0.0,0.0,0.0,0.7838661619616607,0.2513586853246783,-0.47436375726227253,1.0
27478,0.006944444444444444,1937,27,0.0,0.0,0.0,1937,0.006944444444444444,0.0,0.0,0.0,0.7838661619616607,0.3002257507924081,-0.47436375726227253,1.0
27479,0.0053475935828877,1754,18,0.0,0.0,0.0,1754,0.0053475935828877,0.0,0.0,0.0,0.33994618506863683,0.32003405264478074,-0.47436375726227253,1.0
27480,0.0072992700729927005,18,1753,0.0,0.0,0.0,18,0.0072992700729927005,0.0,0.0,0.0,0.33994618506863683,0.7038522054408222,-0.47436375726227253,1.0
27481,0.002824858757062147,908,21,0.0,0.0,0.0,908,0.002824858757062147,0.0,0.0,0.0,0.33994618506863683,0.3115474950783287,-0.47436375726227253,1.0
27482,0.002840909090909091,21,908,0.0,0.0,0.0,21,0.002840909090909091,0.0,0.0,0.0,0.33994618506863683,0.6705520633014344,-0.47436375726227253,1.0
27483,0.007462686567164179,22,1753,0.0,0.0,0.0,22,0.007462686567164179,0.0,0.0,0.0,0.33994618506863683,0.7038522054408222,-0.47436375726227253,1.0
27484,0.0055248618784530384,1754,22,0.0,0.0,0.0,1754,0.0055248618784530384,0.0,0.0,0.0,0.33994618506863683,0.7479344182546499,-0.47436375726227253,1.0
27485,0.08333333333333333,10,1928,0.0,0.0,0.0,10,0.08333333333333333,0.0,0.0,0.0,0.7838661619616607,0.2513586853246783,-0.5357403835603929,1.0
27486,0.09090909090909091,10,1518,0.0,0.0,0.0,10,0.09090909090909091,0.0,0.0,0.0,0.7838661619616607,0.2513586853246783,-0.5357403835603929,1.0
27487,0.006666666666666667,10,1600,0.0,0.0,0.0,10,0.006666666666666667,0.0,0.0,0.0,0.7838661619616607,0.5097293270802138,-0.5357403835603929,1.0
27488,0.08333333333333333,1937,10,0.0,0.0,0.0,1937,0.08333333333333333,0.0,0.0,0.0,0.7838661619616607,0.27524114289189044,-0.5357403835603929,1.0
27489,0.09090909090909091,1525,10,0.0,0.0,0.0,1525,0.09090909090909091,0.0,0.0,0.0,0.7838661619616607,0.2859928094192048,-0.5357403835603929,1.0
27490,0.006666666666666667,1566,10,0.0,0.0,0.0,1566,0.006666666666666667,0.0,0.0,0.0,0.7838661619616607,0.534615121502573,-0.5357403835603929,1.0
27491,0.004878048780487805,3221,14,0.0,0.0,0.0,3221,0.004878048780487805,0.0,0.0,0.0,0.33994618506863683,0.3856538031787536,-0.5357403835603929,1.0
27492,0.004424778761061947,6,3219,0.0,0.0,0.0,6,0.004424778761061947,0.0,0.0,0.0,0.33994618506863683,0.8246174778239752,3.1468571943268246,1.0
27493,0.022727272727272728,13,1753,0.0,0.0,0.0,13,0.022727272727272728,0.0,0.0,0.0,0.33994618506863683,0.6850966471826757,-0.5357403835603929,1.0
27494,0.022727272727272728,1754,13,0.0,0.0,0.0,1754,0.022727272727272728,0.0,0.0,0.0,0.33994618506863683,0.7427011044306443,-0.5357403835603929,1.0
27495,0.0070921985815602835,3221,12,0.0,0.0,0.0,3221,0.0070921985815602835,0.0,0.0,0.0,0.33994618506863683,0.8692317632125022,-0.5357403835603929,1.0
27496,0.0049504950495049506,6,3219,0.0,0.0,0.0,6,0.0049504950495049506,0.0,0.0,0.0,0.33994618506863683,0.9038924909357636,-0.5357403835603929,1.0
27497,0.041666666666666664,13,1927,0.0,0.0,0.0,13,0.041666666666666664,0.0,0.0,0.0,0.7838661619616607,0.6462895538951513,-0.5357403835603929,1.0
27498,0.041666666666666664,1900,13,0.0,0.0,0.0,1900,0.041666666666666664,0.0,0.0,0.0,0.7838661619616607,0.534615121502573,-0.5357403835603929,1.0
27499,0.03333333333333333,136,31,0.0,0.0,0.0,136,0.03333333333333333,0.0,0.0,0.0,0.7838661619616607,0.8527717180623438,-0.22885725206979138,1.0
27500,0.023809523809523808,177,31,0.0,0.0,0.0,177,0.023809523809523808,0.0,0.0,0.0,0.7838661619616607,0.8154620290207585,-0.22885725206979138,1.0
27501,0.023809523809523808,177,31,0.0,0.0,0.0,177,0.023809523809523808,0.0,0.0,0.0,0.7838661619616607,0.8372427999179088,-0.16748062577167108,1.0
27502,0.0031847133757961785,12,908,0.0,0.0,0.0,12,0.0031847133757961785,0.0,0.0,0.0,0.33994618506863683,0.6636807260510333,-0.5357403835603929,1.0
27503,0.0031847133757961785,908,26,0.0,0.0,0.0,908,0.0031847133757961785,0.0,0.0,0.0,0.33994618506863683,0.3075493497313033,-0.5357403835603929,1.0
27504,0.011363636363636364,1875,18,0.0,0.0,0.0,1875,0.011363636363636364,0.0,0.0,0.0,0.7838661619616607,0.534615121502573,-0.5357403835603929,1.0
