src,dst,label,one_class_svm_score,svc_score,isolation_forest_score
C23375,C3028,0,13.674453590648682,1.0000000994736041e-07,0.5480288155774339
C1521,C16223,0,-137.96931280181934,0.0017811839536016052,0.5149532134623583
C22718,C528,0,-184.36621959947524,5.716397302502342e-07,0.5603920770908732
C23498,C586,0,218.03315925303173,1.0000000994736041e-07,0.6520310962883955
C10739,C586,0,96.1691531778647,1.0000000994736041e-07,0.6351475914873481
C6110,TGT,0,-545.4590195599635,0.0003822407842466436,0.4530043695230337
C11981,C612,0,-213.85158712575867,0.0003396780436869567,0.489769822155493
C14341,C5463,0,-228.379365434992,0.0008228220211177085,0.47148324444074213
C1754,C586,0,120.53368684727229,1.0000000994736041e-07,0.6380216687578022
C612,C18184,0,-404.2021732598041,1.0399554239024373e-05,0.4490941623063577
C5720,C6613,0,108.55323973491886,1.0000000994736041e-07,0.564297187033091
C7470,U7,0,-229.34748524421002,0.0003236047546365869,0.4699680716311071
C21527,C1973,0,-367.4242569174353,1.1722552130256727e-05,0.4816191244038644
C15244,C16348,0,53.65402852398847,0.003623225450717677,0.6326940660838418
C3101,C529,0,-110.35983350309061,1.0000000994736041e-07,0.6058367454936846
C12810,C324,0,-148.81347940375372,3.0096290107348366e-06,0.5436058247503572
C5572,C2327,0,-451.11317006045965,1.5277161215919377e-06,0.4700496588091349
C10668,C625,0,-324.0464916556639,1.5108558626728891e-05,0.5157692857978913
C853,C3173,0,-105.5594519934989,8.219031211463749e-06,0.5422495762374052
C7202,C2525,0,-575.0157635847913,0.0003176241682238512,0.4422055916932816
C10701,C585,0,-581.4041009601233,0.00012381111566102637,0.43813315919409496
C1707,C10008,0,-121.50355093138842,1.351687891122544e-06,0.4872878868245215
C10539,C1707,0,-264.4446620288554,2.712654187712077e-07,0.49616437590945134
C15244,C11462,0,53.65402852398847,0.003623225450717677,0.6326940660838418
C21407,C1065,0,35.95186379914094,4.7866285430116416e-06,0.5353497420451947
C20513,C457,0,-202.91516480926657,1.0000000994736041e-07,0.6051106507562142
C17003,C96,0,-572.1751085047722,5.203761912439732e-06,0.4519302826377363
C5554,C1065,0,-156.56294973425338,0.0005839394843798343,0.5085541888733772
C17631,C467,0,26.674244086987073,1.0000000994736041e-07,0.6153764217004747
C1000,C4920,0,-676.2712638383464,5.465458211049709e-05,0.4330848653223548
C5257,C528,0,-486.9219725647381,0.00030705182597879976,0.47336455806851563
C1998,C2106,0,-586.6239232035041,0.0018176152479248574,0.46050731057175426
C15202,C636,0,-647.1255442224397,1.585188646219564e-05,0.4513763483149738
C1399,C2525,0,-114.33950651285932,6.375330371791028e-05,0.513722209771911
C23980,C743,0,-499.25379388802,6.293395278747059e-07,0.46541192576673734
C18986,C2106,0,-405.6716637952227,0.00322339616799686,0.4879465657650081
C14956,C529,0,87.67785500910531,1.0000000994736041e-07,0.6157738710742734
C2866,C1640,0,-378.9994317027881,3.187391037863476e-07,0.5006108622645259
C15632,C529,0,-183.52607185873376,3.150141992591893e-05,0.5063122990779781
C14663,C706,0,-610.1575493255168,2.5951517893599007e-05,0.43573942375738856
C18514,C706,0,-511.7049329576407,0.00042365422176739365,0.4436941257296689
C3446,C467,0,-358.68688387947395,0.0017919035963878632,0.48415078587866806
C796,C231,0,-580.979897017171,0.00018309953424465968,0.4419900858524724
C6548,C754,0,25.203197412401096,1.0000000994736041e-07,0.6306930586975118
C520,C2553,0,-366.2451555440107,0.00032464570121003007,0.4492489083882499
C11248,C5618,0,-146.5106753632931,2.187839311680536e-06,0.529259461685864
C14,C457,0,-85.16735077790781,1.0000000994736041e-07,0.6043354131748796
C8424,C2619,0,-552.3679139983574,1.725917526927523e-05,0.44970881034569427
C5921,C612,0,-181.56285948670347,0.0011467211995788735,0.4945191097650723
C1685,C14172,0,-72.34854932524695,2.8181838133855745e-07,0.5057722745194515
C10060,TGT,0,-501.0344498163008,0.0010104992272509,0.4629257924335164
C17341,C2106,0,-362.46588877376644,0.0002765642191511897,0.5159859341652971
C5721,C10827,0,-356.99648894735856,0.002768922328067419,0.4464857109730378
C5791,C706,0,-476.11235002659305,6.813555095167678e-07,0.4735993944564714
C20050,C2106,0,-288.8237354970697,1.0000000994736041e-07,0.6022705645691613
C8406,C612,0,94.57498440194922,0.0008542033418831889,0.5245405692334908
C1065,C22258,0,-249.25655173200357,1.7565981122628874e-06,0.4676818073504298
C1743,C12697,0,-302.90733353982887,0.004492623573155317,0.4601153996381559
C16569,C457,0,-401.11313039820243,0.000949964842613347,0.45844804601831185
C14682,C743,0,-335.4101716120372,5.792713610306426e-05,0.48860003564477433
C2732,TGT,0,-338.30937858101106,1.8511254843774545e-06,0.5024552556306497
C15,C586,0,-17.83338750054463,0.004342979098559892,0.5412930818099384
C18481,TGT,0,-476.8640289757741,2.938949759075759e-05,0.46613753707644345
C6922,C743,0,-385.5359909787662,0.00013509505104114102,0.47359289213190786
C15160,C231,0,-618.1741528914968,4.399071313018628e-06,0.4401872619327562
C801,C9727,0,-536.3884041435545,2.1330219998131827e-05,0.4512622940509404
C20530,C612,0,-356.5549839021087,0.00023175292440956113,0.48316114933107895
C4222,C3750,0,-126.86811951939853,0.002109380124079747,0.5009852391680423
C4841,C625,0,-400.18602702371163,1.1551102935059356e-05,0.4825370040487254
C528,C17451,0,-295.2440322036505,2.298983733040142e-05,0.45830283321720544
C16308,C528,0,-469.7220161700211,0.0018686621895473447,0.45698789039066856
C16083,C586,0,277.021736463189,1.0000000994736041e-07,0.6515204466489661
C11950,C801,0,-379.90493711820955,4.469926492745244e-06,0.5129586800300435
C15244,C17483,0,-29.849185987001874,6.396622488184986e-06,0.6305845753940649
C1685,C2905,0,-110.41188900987663,4.1941314492853657e-07,0.5007832027471999
C5024,C2173,0,-234.29732922942276,1.0000000994736041e-07,0.5172381025752582
C2588,C8221,0,-84.86543581568458,2.9912269238343203e-07,0.5320901690842748
C14251,C92,0,-505.90571622553307,3.660427554228071e-07,0.4689840456918959
C1065,C18152,0,-405.72112686025184,0.00014622600509054973,0.44826895175622533
C15965,C625,0,-585.4328493057087,0.0009093252980799964,0.45589393796253525
C12244,C2327,0,-439.5985525009846,0.00022373085716683908,0.4582088201391711
C14104,C231,0,-295.7435761833017,1.0752107383662432e-07,0.4993778462834171
C576,C528,0,-532.3507808058071,0.002764489226019072,0.45631273139804857
C906,C9629,0,-482.0085239726145,0.0026157391370657387,0.46523087577785455
C19107,C528,0,-497.46393887902286,0.0020895611939874574,0.46885411702949886
C4679,C2021,0,-148.0114129864378,1.0000000994736041e-07,0.5344080613753932
C10541,C586,0,127.7776795214445,1.0000000994736041e-07,0.6413941067504069
C14555,C13965,0,-179.94380847843968,7.2352062994113e-05,0.5137134528694038
C16886,C1973,0,-215.4470412928722,1.9033382739931684e-07,0.4884190248857569
C7802,C2553,0,-489.81299292974427,0.00017503758517038243,0.4406283015376458
C1521,C701,0,-55.477767499534366,0.00052896155301247,0.5821850953128576
C15244,C14311,0,130.89470011934964,0.0004643744486619301,0.5568968284296684
C1661,C529,0,1.3066575938269125,3.5851147502404516e-05,0.5090591098871405
C5721,C16528,0,-322.92121069081486,0.0032923989933376888,0.45505524171004097
C2538,C5716,0,-238.58651437170056,1.0366121514372754e-07,0.49896692104970725
C14320,C2106,0,-527.8716999340763,0.00026470126708777453,0.480376528595836
C1685,C85,0,-155.00362425297544,7.871559806155444e-07,0.4946685035029753
C13142,C16571,0,-415.4066620171325,0.002152742904880738,0.4515178465611431
C15122,C2327,0,-611.6141007323422,0.0001628944994159884,0.43574471981385166
C19526,C612,0,-305.42733124860206,0.0003264341661022072,0.48881267183922333
C3547,C19934,0,-611.0253322956191,0.0003107283583722207,0.4458985554141054
C12820,C1685,0,-597.0296871062378,6.978415841827997e-05,0.43723122059380415
C13460,C2106,0,-223.98571245252333,2.0606042110297448e-06,0.5434440220435586
C11502,C457,0,-366.36996777636523,0.0016023275696159113,0.4628152683540636
C8458,C529,0,37.47461838555182,0.0023287816934723965,0.5363120592570321
C12292,C2327,0,-630.6585332847367,2.2442872570032423e-05,0.42895947856796046
C11632,C2525,0,-289.7904149517558,3.7953805303872995e-07,0.48229687815148425
C1521,C8244,0,-146.4379109682818,6.645371526138011e-05,0.547293879052185
C17251,C586,0,538.7885493652275,1.0000000994736041e-07,0.6730921621538617
C16951,C5721,0,-462.0004930829764,2.7130889350524766e-05,0.46705748820677523
C17881,C528,0,-419.63038261921247,0.002548245580387405,0.47458334541695524
C5910,C3034,0,-554.5404686300394,0.0009048679927717518,0.4418570202491624
C13290,C2174,0,-459.40739293835395,1.673676737544545e-07,0.48370040810195514
C1065,C843,0,-71.04170365652408,6.595797425485359e-07,0.4972425901027458
C2109,C14122,0,-24.974135648989886,0.0013478770345124703,0.5057315915173634
C10579,C16712,0,-635.2412036173769,4.394970569892948e-05,0.439622487614911
C3688,C3167,0,-181.60506075366675,0.0002072756736048262,0.5179513038146473
C9694,C2553,0,-526.5570345315368,4.3040920766912736e-05,0.4448458421491685
C3309,C1879,0,-434.76597339751333,0.002352216335588047,0.4550269342465764
C1579,C585,0,-347.3155871381491,1.4442314532056565e-05,0.5052133625764017
C5257,C1640,0,-495.50173728417667,1.9925878411501015e-06,0.4658223565162959
C1097,C2651,0,-405.0018654120163,1.4061132321290841e-05,0.5338064982597653
C11580,C2106,0,131.93752462460589,1.0000000994736041e-07,0.6448438659181082
C1685,C11125,0,-268.7115651593158,8.134883971262803e-06,0.46393466090329954
C7912,C528,0,-464.98610977662474,0.002308976019135287,0.4755708613180628
C22789,C625,0,-439.0750231311522,1.9586341083186985e-05,0.4714512297082823
C451,C1640,0,-581.7312673737515,5.867469567846876e-06,0.4468494807126786
C4589,C10388,0,-378.701505070866,0.00350810508172543,0.46222584975560255
C467,C14202,0,-115.02837412105646,1.1829029529585021e-06,0.49320527760981775
C22971,C231,0,-506.2002885062734,3.2690732848073586e-06,0.4582716892713784
C457,C15214,0,-56.46718099313921,0.0017009997330486271,0.4934260206069893
C651,C1993,0,-512.1176084317408,0.0013920134228563121,0.4452337199844918
C20145,C612,0,-105.89535064148004,0.004230170902735838,0.517014751541203
C22853,C457,0,-275.8296813376296,0.002544250339297426,0.4859289125448465
C4382,C1640,0,-176.21285730830004,1.0000000994736041e-07,0.5301474022983319
C669,C1065,0,-85.79290829108777,6.016401192459666e-05,0.5305362086314445
C2537,TGT,0,-336.92756497730534,2.366820960462777e-06,0.5037751804823817
C8943,C467,0,-411.0465666664918,0.0005804629995943499,0.4683270338516513
C7379,C10,0,-627.2396583973768,3.304065354262584e-05,0.4370791915075901
C5927,C5030,0,-582.6026990058526,0.0001870758149861081,0.4370509953604405
C1521,C16144,0,-284.88303747224563,0.00021852533228581823,0.4732707563532311
C663,C754,0,-74.4608772294855,1.0000000994736041e-07,0.6214468108191151
C1707,C10492,0,-280.05848548979657,7.1320976682222965e-06,0.46692652446792576
C17299,C1879,0,-76.85348085408714,1.0000000994736041e-07,0.5543421079975037
C862,C1640,0,-636.3821251813547,2.7991658823317766e-05,0.439692681505021
C270,C625,0,-197.52756642458598,1.0000000994736041e-07,0.5951863255083499
C6452,C423,0,-208.1233824607716,3.204487417843163e-05,0.6119192608441782
C586,C13661,0,41.3334124359194,1.883117320307892e-07,0.5213854905797939
C4174,C14759,0,-341.65438103642873,0.003164196674917064,0.48130475638927667
C1065,C13239,0,-384.9457306544764,0.000486726520681742,0.4393564373786737
C616,C754,0,-169.30124051891335,0.001620557130015754,0.6124360654629412
C3522,C528,0,-395.362157111701,0.0002666074586007114,0.4692767457992733
C22567,C612,0,-34.760802478464484,1.0000000994736041e-07,0.6234276657524078
C467,C20179,0,-427.9300941657516,0.0001970972310523693,0.43866128585320374
C20627,C612,0,-156.92617587861923,0.004594184927885789,0.515032886600948
C9253,C625,0,-376.7594900670565,0.0014063462551021852,0.4895620678461589
C11233,C3774,0,-209.745126362267,5.784775092415293e-07,0.5407840387630127
C10107,C1707,0,-572.2501663528851,0.00027378792607116864,0.43317923280941867
C20997,C5716,0,-267.05370762121765,1.806842586722286e-07,0.49047103897636285
C1194,C457,0,-382.4020843519329,0.002433793870111901,0.4618753003649484
C5691,C586,0,-119.758634075185,0.00012683027060476307,0.5318021408076141
C13016,C586,0,-191.10388367976066,0.0008781737324455152,0.5279871826040833
C22269,C754,0,-290.64859918999764,3.6485129646730364e-05,0.5961749303071077
C2174,C17619,0,-478.6187396138844,0.00010995232550852128,0.4400707838843764
C24675,C625,0,-274.0331002106486,8.964445547783976e-06,0.524871844081286
C1973,C18973,0,-183.2365211288252,2.597393983967126e-07,0.5159801557265118
C6522,C528,0,-545.8420896780922,0.0017470828470904092,0.45680058428686143
C706,C21248,0,-324.20418324168577,4.326731577133538e-05,0.4539290341403613
C8548,C529,0,11.970873612061041,1.0000000994736041e-07,0.6016605399381219
C20744,C625,0,-216.3546755076518,0.0005858683396163215,0.49173538297755714
C231,C20630,0,-279.16599073641464,0.003057252205253923,0.47730450193712937
C20080,C3953,0,-611.0704421657138,3.812289494101035e-05,0.4509556233623188
C20896,C528,0,-391.1035035035775,0.001087616764862719,0.4766981842744758
C16567,C529,0,-52.14992682234106,0.0007260298340073644,0.5232731426866248
C457,C7121,0,-468.5586192697583,0.00015872195948076552,0.437840608733855
C1707,C22157,0,-299.63149798073255,1.670076545727401e-05,0.45843760735687183
C13795,C625,0,-513.1905407641088,0.001480721599822806,0.4682695243512044
C16533,C1065,0,-246.0297115626022,0.003357998536239253,0.5142623896864628
C15244,C11833,0,-36.79410371158065,1.106508909387458e-06,0.6305737439439801
C2651,C8180,0,-139.99987485661586,0.001892883295706511,0.5042459049239498
C706,C878,0,-295.61300569511104,7.141358522032186e-06,0.45827770527501255
C1481,TGT,0,-305.90438674452525,0.0016398899760668687,0.478392602650193
C5590,C586,0,-32.93083700405214,7.551450482357218e-06,0.5423093604242447
C1503,C18155,0,-258.45181972306955,0.002562384049008741,0.46418098709741673
C14714,C23023,0,401.8020204455263,1.626197764989079e-05,0.6160869429458785
C17693,C1881,0,-205.21554615256173,0.004751710088526849,0.6132540320407229
C11851,C5720,0,-551.0994165966922,5.601866423545054e-07,0.46362096593085417
C6229,C2162,0,-623.5440000690382,1.9080484429861204e-06,0.4336025596554104
C4920,C876,0,-125.39201359983463,6.777860046364467e-07,0.4997242126552527
C14177,C2310,0,-665.924809679203,4.849009809812952e-06,0.4393609492033989
C7217,C467,0,-448.1571895475072,0.0024240106558702486,0.46147934446135747
C1703,C706,0,-517.5586504875114,1.5942762269826788e-06,0.4647336144057259
C23392,C12907,0,-280.2453355130706,0.002963810133140292,0.46133792088036774
C78,C754,0,58.52257016222029,1.0000000994736041e-07,0.6365020841348527
C16635,C2553,0,-495.1055664645801,0.00035779387393798716,0.4414509305396017
C5640,C22928,0,-342.41133858297644,0.005000276631070687,0.47607237347375964
C14417,C467,0,75.95259490699436,1.0000000994736041e-07,0.6443560428935969
C22452,C1877,0,-426.9828529313204,0.0005467217294573971,0.44711930384475357
C11103,C801,0,-428.538074987443,5.226547777316172e-07,0.46892235849717767
C16827,C1065,0,-262.1227583242494,0.0005841280929129556,0.5070969472472925
C467,C4698,0,-315.855617394182,0.003905601365297392,0.4603227940829325
C1197,C625,0,-546.5877143757943,0.006019965538234316,0.4703354645487403
C19139,C612,0,10.038289049843115,0.0023393712221410567,0.5355908907885006
C24939,C1065,0,-97.39868803729814,5.725733435944687e-06,0.5383797517779033
C11734,C612,0,-192.51611688728508,1.0000000994736041e-07,0.5869890594543001
C15244,C3352,0,-122.30801195370077,0.0009079643437268663,0.519404931799275
C6184,C1640,0,-590.9830439059315,3.5898834456293134e-05,0.448062711774066
C2463,C231,0,-482.1321206348521,5.527754207964223e-07,0.4760006608180052
C16983,C2327,0,-239.15351428268377,1.0000000994736041e-07,0.5096103075328812
C17238,C586,0,152.2113724082369,1.0000000994736041e-07,0.6550283329515234
C23758,C625,0,-240.63314415779405,1.7043747032033313e-07,0.5195332979345286
C19450,C5825,0,-375.8837502744309,1.9237496821524782e-07,0.5066563251081936
C21218,C529,0,-390.7414137501255,0.0028946868092932926,0.4785558726068351
C7144,C743,0,-500.3137211381709,0.00024173063461369214,0.44637667108134205
C16277,C625,0,-9.686983462827357,1.0000000994736041e-07,0.6142866521368384
C13007,C5721,0,-276.0420446123976,1.1943390258007404e-05,0.4935625912934618
C1523,C612,0,-290.25629956912144,0.0003906941868889712,0.47130014560483696
C8205,C528,0,-91.8501227176962,1.0000000994736041e-07,0.6017273300086962
C15244,C22790,0,129.65370054046298,0.0004600580380482736,0.5590622722981533
C23357,C12474,0,-414.2565268647254,0.003161891793438603,0.4506793041091694
C19111,C529,0,-208.25892316016643,1.0000000994736041e-07,0.5922234176179532
C1503,C7924,0,-513.0290003259829,0.0012043146589462068,0.4466845279198652
C977,C2327,0,-452.8052400310298,0.00021402274622204018,0.45530694687322154
C706,C3024,0,-239.6361992885145,1.5824747752026939e-06,0.47834560882677263
C2645,TGT,0,-194.80882749331613,0.0009472081699563618,0.4981082557154173
C12829,C2327,0,-612.7153837542764,1.1588340364008098e-05,0.43077014652621715
C612,C14090,0,-92.71339587225702,8.271540354375623e-07,0.5054162644674468
C4253,C706,0,-246.58628542544375,2.6117707256093307e-06,0.5379499743244892
C17074,C2106,0,-457.29344918999413,0.002104777007545405,0.49101139570307367
C5808,C8772,0,-222.3483566198297,0.005721134057102137,0.6147869272224377
C15996,C482,0,-299.8706555105532,0.00037748792302005153,0.6026123853840141
C9982,C2106,0,-80.45407050628364,1.0000000994736041e-07,0.6013238150371312
C231,C5626,0,-309.5851120857078,0.0022981004145339874,0.47159651439428896
C495,C528,0,-379.3817489143498,0.0035400498646489414,0.4705685666575142
C16903,C706,0,-371.98655717353813,0.000272878695844838,0.5196527551997927
C11543,C2173,0,-263.2798397897136,8.557000493026013e-06,0.47418045412630544
C18925,C1877,0,-538.6018778277885,9.630695885289575e-05,0.4368928471954473
C457,C11631,0,-439.7671036519864,2.461373406324959e-05,0.44525712571866805
C16160,C625,0,-456.36387634591483,0.0018615845119976536,0.4629650589108598
C18516,C743,0,-148.7493491491632,0.0002709692695782032,0.4770857216937279
C7588,C5721,0,-415.38033909028263,3.345150746874491e-05,0.47201710870728686
C1798,C388,0,-85.64977562320973,1.3296842240765198e-06,0.56497735549563
C9270,C5463,0,-340.4199563187949,1.8610813955241285e-05,0.4782875973553977
C19112,C743,0,-200.37567976391028,3.540568546117419e-05,0.5310086324511136
C8615,C1877,0,-489.5958649682857,1.2660634665800026e-05,0.44649355884233516
C15244,C18436,0,29.96941805622555,5.2136130270638e-06,0.6447721777951245
C15244,C8994,0,-36.79410371158065,1.106508909387458e-06,0.6305737439439801
C19215,C706,0,-639.8690059815881,1.2017239170239264e-05,0.43469349377672617
C1868,C2327,0,-677.0072226030816,6.926339528767379e-05,0.4218069649439547
C10225,C5721,0,-343.93963435995965,3.8611202273205896e-05,0.48478027432991644
C14278,C3349,0,-98.7956141772529,0.0004691635848106719,0.5038950920364427
C8395,C625,0,-454.78858027642445,0.0012875051613452989,0.46031065922627196
C2934,C612,0,-99.84793882354052,0.0006911043352890108,0.5039838429318629
C12459,C1707,0,-444.26750596040483,9.171764274648942e-07,0.4627214113154869
C14001,U7,0,-312.7326957228647,0.0009473165472944612,0.45938648415716987
C7176,C12665,0,128.02121271777696,1.0000000994736041e-07,0.5807922019291567
C10699,C586,0,-128.15668223444754,0.00556601451004449,0.5269613170050124
C14034,C231,0,-376.6945226827511,5.8933163748686126e-05,0.4622363690642718
C7774,C2553,0,-413.80714905183186,0.0003664983052840838,0.44536504932118864
C754,C5878,0,-315.4749962886922,0.0016519963823462042,0.44970403092377487
C23594,C3573,0,-304.3403978160595,0.00020632948508391617,0.4754156467942194
C1521,C18603,0,-185.8359999912136,3.769368150013981e-05,0.5204280288899008
C13389,C612,0,-165.26616891576396,1.0000000994736041e-07,0.5875474653238987
C7223,C528,0,-339.749909475458,0.0011987366685049447,0.4776607634341636
C18546,C5716,0,-411.74129124871615,3.7904000516878625e-07,0.47422027233584263
C1448,C1438,0,-190.06207451376758,1.4987745048720007e-07,0.561133237059436
C1582,C2106,0,-333.707300000111,1.932995699403131e-05,0.506729817433107
C14818,C4174,0,-513.6077006100909,3.0963961190387127e-07,0.4773641768501635
C3417,C5463,0,-620.4576717146124,0.0001119583005426533,0.43891328910296384
C11451,C13684,0,-188.3442814899322,0.0012971414112414126,0.619987382465157
C252,C2553,0,-282.68882212099516,6.322567493556982e-07,0.47486378827575026
C24001,C625,0,-447.1574483660688,8.240211099194209e-05,0.4859753756196932
C625,C20250,0,-415.2154885489517,0.0012933718551683768,0.445641359294943
C12118,C586,0,84.12263349530758,1.0000000994736041e-07,0.6390007889544335
C11167,C5720,0,-255.8007584896559,2.1004266710631547e-05,0.49933618514647443
C11380,C625,0,-423.47984635075363,0.0010890189196960153,0.4630990930850688
C14924,C1065,0,-57.07485960074246,1.0000000994736041e-07,0.6194609279026299
C12856,C528,0,-121.95607042718711,0.0007008464890363383,0.519286448040016
C9260,C529,0,-133.47977157652304,0.0001258382675028935,0.4905604164432318
C1521,C16880,0,-152.51560578495764,0.0009962414176797113,0.5381857142686806
C7830,C1065,0,-328.61318726454556,0.0014265963837487025,0.48650685941418975
C5721,C11748,0,-247.34773411448668,5.17393981126657e-06,0.5093314524220464
C22858,C742,0,-206.26440732450146,1.0366793554713355e-07,0.5163246989162421
C20023,C586,0,41.529560687678895,0.0027903287163248656,0.5445528936370636
C754,C2679,0,-250.45466602357965,0.0014933407212756042,0.47169929806465
C13819,C5721,0,-290.3052974026459,1.199444317029148e-05,0.49256179424074553
C18526,U7,0,-154.28390892233438,2.252203967512653e-06,0.5150106402445461
C5463,C10421,0,-507.0841026599669,0.0029724139044223314,0.44802318399177765
C12238,C586,0,162.32775367093882,7.898305059708765e-05,0.552574586553616
C1798,C13551,0,-60.72421255603831,4.868162279525773e-07,0.5819735235882837
C22005,C625,0,-468.7921252216247,5.535594533945256e-06,0.4814443950743297
C919,C10397,0,-300.96833902292246,0.0018897077416878778,0.48973463476555534
C20244,C1685,0,-566.4586377444607,5.945596788040254e-06,0.4410995515204967
C18302,C1065,0,-275.4271435541882,0.0005161713489970046,0.48323713125028583
C22920,C17590,0,-126.51603384358577,0.001146856700062592,0.4972929581574196
C4991,C612,0,-2.67657884113396,8.97729642560415e-05,0.5386450703209491
C19059,C1640,0,-606.4821895982391,0.0002123871972080492,0.4400359884426648
C1798,C11545,0,-34.96092972474389,3.8220354545310785e-07,0.5757559828267376
C7168,TGT,0,-440.6401592651705,0.002222759478648264,0.4683322345720207
C1973,C6314,0,-345.17288124902007,3.3365619544978786e-06,0.4713917221669753
C11607,TGT,0,-515.3404375716441,0.001305616440584453,0.4610459940080801
C1798,C814,0,-100.9300136822726,1.318140594656796e-06,0.5664764123128431
C1521,C12531,0,-234.80481217472425,1.743628659113153e-05,0.5011981372489295
C467,C12710,0,-367.40769773619286,6.59987855529393e-06,0.4531908234775012
C272,C1877,0,-654.7314303521171,5.362394181009963e-05,0.4319657734114623
C3349,C863,0,-72.49085952644509,0.0021120983433416955,0.5169282560885694
C11580,C625,0,27.31973872428898,1.0000000994736041e-07,0.647596732887417
C5780,C528,0,-339.8446754772244,0.0029343554596857665,0.4789277844390354
C16712,C372,0,-402.7304853589626,0.0005884785124354998,0.4407326445600104
C26952,C4784,0,-424.5260723433744,3.156557203684379e-05,0.5366215471041847
C5802,C12566,0,-223.8035844861738,0.00636480513377727,0.6159893606069899
C1707,C9714,0,74.74455496458904,1.0000000994736041e-07,0.5340005213593985
C15244,C8891,0,-36.79410371158065,1.106508909387458e-06,0.6305737439439801
C6201,C2327,0,-549.4241508481186,3.6331122017478243e-06,0.4466149373123565
C465,C457,0,-331.22274630085076,1.0000000994736041e-07,0.5846129693694755
C2109,C18773,0,-431.9815361229662,0.0017460184728976726,0.43935652485286514
C15412,TGT,0,-472.5847882166795,2.2137554729334196e-05,0.47120353031640666
C15948,C5720,0,-250.51473867260074,9.845279791981975e-06,0.5044149199097656
C14595,C706,0,-262.2467510339484,7.324108620976621e-05,0.4738847391274753
C1798,C18322,0,-20.33160890389854,3.9729674414071847e-07,0.5904500516595441
C8763,C2162,0,-290.5828324117874,5.664473864358798e-06,0.4936028361757507
C22529,C8871,0,-118.88903605984024,0.0019568268497651554,0.49691208193391595
C1707,C20851,0,-254.0937781884595,1.2121444475519258e-05,0.4656894145921634
C3388,C586,0,-189.26662727207122,0.00021190909972130379,0.5025258005305333
C892,C706,0,-368.3142760197088,2.0739548949601843e-07,0.49707165907015505
C9764,C612,0,-277.8311683454722,0.0032964888731063613,0.49024248035851087
C18765,C449,0,-450.99200690210864,9.363989796299796e-06,0.5162305837257296
C17125,C1640,0,-451.45441786454876,6.326649052902666e-05,0.46689821199822573
C8341,C10,0,-651.7673876840913,3.426034600473794e-05,0.44032345465140155
C12583,C586,0,185.10915010888357,1.0000000994736041e-07,0.6424307309445393
C495,C706,0,-279.62940354195916,0.00016975407538141515,0.46729855137231435
C24162,C109,0,430.9213052444718,1.0000000994736041e-07,0.6281760231142216
C16440,C529,0,88.01011007747547,1.0000000994736041e-07,0.6451847734207895
C16318,C743,0,-461.0142511974409,4.992340005708878e-06,0.4491222209993703
C18211,C612,0,-98.85980912295099,1.0000000994736041e-07,0.6148120150338005
C9768,C743,0,-393.6969894980889,0.0006299169560950037,0.49870690157344005
C1117,C529,0,-30.32897457212448,5.381303893961399e-05,0.5095683925931669
C23388,C12100,0,-281.09691215242265,0.0029469702906321834,0.46133792088036774
C586,C3756,0,-396.99797041072225,0.0002446916223099111,0.4454087073195043
C1056,C326,0,-566.4730064685014,0.0009448161219513831,0.4402794275302725
C12616,C5030,0,-442.98960291178446,0.0007771804813868744,0.4499588838590714
C1370,C625,0,-414.31647122018603,0.0041489635385467015,0.4828413713126548
C1744,C585,0,-493.54257729932806,1.4718289115097535e-05,0.44573626642932734
C11486,C467,0,-364.24134698863645,1.0000000994736041e-07,0.5880741843423967
C19481,C1640,0,-463.1282395329672,0.00016579574512288973,0.4617895428824331
C14649,C457,0,-359.6313726571243,0.0005790051308322987,0.48069280376773904
C3128,C467,0,-367.0111627030742,0.00048306387568768436,0.47131458579949337
C16756,C743,0,-123.96127270536863,5.1617383858861964e-05,0.5542135799462007
C5855,C528,0,-483.14186619458405,0.0008342037538006718,0.4636990054437079
C23767,C4174,0,-671.0921521385039,3.911648511024728e-05,0.43586036689420454
C1521,C409,0,111.43911391259599,0.0006198226786749507,0.5354869252405338
C13726,C612,0,-185.6462227582124,0.0010867478435668356,0.5002450923129993
C23403,C231,0,-323.4582849034073,3.359987251092055e-05,0.5003304503845349
C2752,C5721,0,-255.96849306855347,3.2758464686547746e-05,0.5058513780717718
C5965,C612,0,-413.5299338530672,0.001591097769456622,0.46607065161872524
C586,C3040,0,118.6273850581415,2.0708522968933747e-06,0.6093235364817866
C6789,C585,0,-471.80415430546327,0.0008261931298551706,0.5039699402972698
C11017,C2327,0,-618.4415454042314,7.662508949277191e-05,0.43527979485980717
C4174,C18660,0,-397.1556450214034,5.144945587361374e-05,0.45765723780055284
C4297,C1640,0,-335.2407120001185,2.1126311833372154e-07,0.5039096846160733
C19838,C1065,0,-309.76084220507846,0.0022178260550779574,0.497519625419326
C11138,C16712,0,-613.9609780296169,0.00020403263634322607,0.435912927930678
C15072,C1685,0,-686.4969525845049,7.917153814247616e-06,0.4253174963500857
C604,C612,0,73.88523580493347,1.0000000994736041e-07,0.5514309693919469
C457,C7369,0,-474.9443302130803,0.0005094732466678228,0.4414925691377871
C2109,C20084,0,-121.21019258790966,7.726368260720685e-07,0.49474570114637534
C18648,C2480,0,-617.4888558675184,0.00011393160568243402,0.44558594512897787
C9918,C467,0,-335.01095961285546,0.0009702893326867518,0.48987307629971233
