name,node_type,is_machine
C10561$@DOM1,user,True
C13028$@DOM1,user,True
C15356,computer,False
C15356$@DOM1,user,True
C15500,computer,False
C15500$@DOM1,user,True
C1570$@DOM1,user,True
C16258,computer,False
C16258$@DOM1,user,True
C1771,computer,False
C2038$@DOM1,user,True
SYSTEM@C2039,user,False
C3890,computer,False
C3890$@DOM1,user,True
C575,computer,False
C575$@DOM1,user,True
C6043$@DOM1,user,True
C6043,computer,False
C8477$@DOM1,user,True
C12034,computer,False
U4983@DOM1,user,False
ANONYMOUS LOGON@C1946,user,False
C14066,computer,False
C10079,computer,False
C10079$@DOM1,user,True
C11163,computer,False
C11163$@DOM1,user,True
C11772,computer,False
C12790$@DOM1,user,True
C13221$@DOM1,user,True
C133,computer,False
C133$@DOM1,user,True
C1360,computer,False
C1360$@DOM1,user,True
C13757$@DOM1,user,True
C13783,computer,False
C13783$@DOM1,user,True
C1428,computer,False
C1428$@DOM1,user,True
C15030$@DOM1,user,True
C340,computer,False
C340$@DOM1,user,True
C5178,computer,False
C5178$@DOM1,user,True
C537$@DOM1,user,True
C5613$@DOM1,user,True
C5698,computer,False
C5697$@DOM1,user,True
SYSTEM@C6709,user,False
C9220,computer,False
C9220$@DOM1,user,True
C9902,computer,False
C9902$@DOM1,user,True
NETWORK SERVICE@C4269,user,False
U1949@DOM1,user,False
U3600@DOM9,user,False
U5014@DOM1,user,False
C2344,computer,False
ANONYMOUS LOGON@C1972,user,False
C14470,computer,False
C10039,computer,False
C10039$@DOM1,user,True
C1193,computer,False
C1193$@DOM1,user,True
C12115,computer,False
C12115$@DOM1,user,True
C14066$@DOM1,user,True
C14469$@DOM1,user,True
C15401,computer,False
C15401$@DOM1,user,True
C1814,computer,False
C1814$@DOM1,user,True
C2012$@DOM3,user,True
SYSTEM@C2012,user,False
C4388,computer,False
C4388$@DOM1,user,True
C5227,computer,False
C5227$@DOM1,user,True
C5362,computer,False
C5362$@DOM1,user,True
C5410,computer,False
C5410$@DOM1,user,True
SYSTEM@C588,user,False
C6480,computer,False
C6480$@DOM1,user,True
C7310,computer,False
C7310$@DOM1,user,True
C17688,computer,False
NETWORK SERVICE@C17688,user,False
C6041,computer,False
NETWORK SERVICE@C6041,user,False
C11661,computer,False
C13333,computer,False
U5783@DOM1,user,False
C2313,computer,False
C5678,computer,False
C636,computer,False
C2236$@DOM1,user,True
C5172,computer,False
C5172$@DOM1,user,True
C623,computer,False
C623$@DOM1,user,True
U1763@DOM1,user,False
U2001@DOM1,user,False
C7750,computer,False
U2787@DOM1,user,False
C11893,computer,False
U4842@DOM1,user,False
C3287,computer,False
C13657,computer,False
C1549,computer,False
C10719,computer,False
C10719$@DOM1,user,True
U4373@DOM1,user,False
C1339,computer,False
C1339$@DOM1,user,True
C13657$@DOM1,user,True
C13853,computer,False
C13853$@DOM1,user,True
C1492,computer,False
C1492$@DOM1,user,True
C15438$@DOM1,user,True
C15914,computer,False
C15914$@DOM1,user,True
C17596,computer,False
C17596$@DOM1,user,True
SYSTEM@C17596,user,False
C2567,computer,False
C2567$@DOM1,user,True
C3420,computer,False
C3420$@DOM1,user,True
C5192,computer,False
C5192$@DOM1,user,True
C5222,computer,False
C5222$@DOM1,user,True
C5234,computer,False
C5234$@DOM1,user,True
C5243,computer,False
C5242$@DOM1,user,True
C551,computer,False
C551$@DOM1,user,True
SYSTEM@C561,user,False
C4698,computer,False
U1165@DOM1,user,False
C11781,computer,False
U1513@DOM1,user,False
C2051,computer,False
U4860@DOM1,user,False
C13892,computer,False
U6132@DOM1,user,False
C14283,computer,False
C15141,computer,False
U6787@DOM1,user,False
ANONYMOUS LOGON@C15068,user,False
C10618,computer,False
C11775,computer,False
C8849,computer,False
C10618$@DOM1,user,True
C11171,computer,False
SYSTEM@C11220,user,False
C11775$@DOM1,user,True
C282,computer,False
C282$@DOM1,user,True
C6493,computer,False
C6493$@DOM1,user,True
C7581,computer,False
C7581$@DOM1,user,True
C871,computer,False
C871$@DOM1,user,True
C8849$@DOM1,user,True
C9353,computer,False
C9353$@DOM1,user,True
C9668$@DOM1,user,True
C10230,computer,False
C9,computer,False
U529@DOM1,user,False
C3541,computer,False
U572@DOM1,user,False
U597@DOM1,user,False
C448,computer,False
U6211@DOM1,user,False
C14775,computer,False
U6587@DOM1,user,False
ANONYMOUS LOGON@C4310,user,False
C14163,computer,False
C10230$@DOM1,user,True
C10267,computer,False
C10267$@DOM1,user,True
C10386$@DOM1,user,True
C12328,computer,False
C12328$@DOM1,user,True
C1350,computer,False
C1350$@DOM1,user,True
C13633,computer,False
C13633$@DOM1,user,True
C14163$@DOM1,user,True
C15205,computer,False
C15205$@DOM1,user,True
C15775,computer,False
C15775$@DOM1,user,True
C170,computer,False
C170$@DOM1,user,True
C17459,computer,False
C17459$@DOM1,user,True
C489,computer,False
C489$@DOM1,user,True
C6449,computer,False
C6449$@DOM1,user,True
C7328,computer,False
C7328$@DOM1,user,True
C758,computer,False
C758$@DOM1,user,True
C825,computer,False
C825$@DOM1,user,True
NETWORK SERVICE@C5654,user,False
C8086,computer,False
U2932@DOM1,user,False
C3801,computer,False
U5059@DOM1,user,False
C12578,computer,False
U5452@DOM1,user,False
C14068,computer,False
U6297@DOM1,user,False
C15366,computer,False
U6920@DOM1,user,False
C276,computer,False
U7275@DOM1,user,False
C17338,computer,False
U8010@DOM1,user,False
C1522,computer,False
U886@DOM1,user,False
C11787,computer,False
C14231,computer,False
C6596,computer,False
C11194,computer,False
C11194$@DOM1,user,True
C1131$@DOM1,user,True
SYSTEM@C1131,user,False
C11787$@DOM1,user,True
C13426$@DOM1,user,True
U6110@DOM1,user,False
C14132,computer,False
C14132$@DOM1,user,True
C1522$@DOM1,user,True
C15303,computer,False
C15303$@DOM1,user,True
C1658,computer,False
C1658$@DOM1,user,True
C17076,computer,False
C17076$@DOM1,user,True
C218,computer,False
C218$@DOM1,user,True
C2189,computer,False
C2189$@DOM1,user,True
C256,computer,False
C256$@DOM1,user,True
C322,computer,False
C3697$@DOM1,user,True
C3888,computer,False
C3888$@DOM1,user,True
C5198,computer,False
C5198$@DOM1,user,True
C5218,computer,False
C5218$@DOM1,user,True
C5220,computer,False
C5220$@DOM1,user,True
C5229,computer,False
C5229$@DOM1,user,True
LOCAL SERVICE@C2212,user,False
U47@DOM1,user,False
C14825,computer,False
C16698,computer,False
U7661@DOM1,user,False
C12384,computer,False
U861@DOM1,user,False
C15955,computer,False
C10397,computer,False
C335,computer,False
C4071,computer,False
C8013,computer,False
C8730,computer,False
C10001,computer,False
C10001$@DOM1,user,True
C10807,computer,False
C10807$@DOM1,user,True
C11215,computer,False
C11215$@DOM1,user,True
C11519$@DOM1,user,True
C11519,computer,False
C11781$@DOM1,user,True
C12384$@DOM1,user,True
C12682$@DOM1,user,True
C13181,computer,False
C13181$@DOM1,user,True
C1346,computer,False
C1346$@DOM1,user,True
C14231$@DOM1,user,True
C1603,computer,False
C1603$@DOM1,user,True
C16635,computer,False
C16635$@DOM1,user,True
C29,computer,False
C29$@DOM1,user,True
C335$@DOM1,user,True
C3739,computer,False
C3739$@DOM1,user,True
C4071$@DOM1,user,True
C504$@DOM1,user,True
C5200,computer,False
C5200$@DOM1,user,True
C5225,computer,False
C5225$@DOM1,user,True
C6005,computer,False
C6005$@DOM1,user,True
C6596$@DOM1,user,True
U2321@DOM1,user,False
C6893,computer,False
C6893$@DOM1,user,True
C8013$@DOM1,user,True
C8571,computer,False
C8571$@DOM1,user,True
C8730$@DOM1,user,True
C8891,computer,False
C8891$@DOM1,user,True
C1878,computer,False
LOCAL SERVICE@C1878,user,False
C3672,computer,False
NETWORK SERVICE@C3672,user,False
U2667@DOM1,user,False
U3162@DOM1,user,False
U3335@DOM1,user,False
C11858,computer,False
U4882@DOM1,user,False
C12667,computer,False
U600@DOM1,user,False
C15296,computer,False
U6871@DOM1,user,False
U7579@DOM1,user,False
U8082@DOM1,user,False
C13446,computer,False
C10020,computer,False
C10020$@DOM1,user,True
C10287,computer,False
C10287$@DOM1,user,True
C10397$@DOM1,user,True
C13446$@DOM1,user,True
C13568,computer,False
C13568$@DOM1,user,True
C14595,computer,False
C14595$@DOM1,user,True
C2161,computer,False
C2161$@DOM1,user,True
C2321,computer,False
C2321$@DOM1,user,True
C2341,computer,False
C2341$@DOM1,user,True
C2675,computer,False
C3514,computer,False
C3514$@DOM1,user,True
C515,computer,False
C515$@DOM1,user,True
C7630,computer,False
C7630$@DOM1,user,True
C9240,computer,False
C9240$@DOM1,user,True
C9760$@DOM1,user,True
NETWORK SERVICE@C17546,user,False
U1690@DOM1,user,False
U1702@?,user,False
C731,computer,False
U5258@DOM1,user,False
U6354@DOM1,user,False
C6939,computer,False
C1736,computer,False
C1736$@DOM1,user,True
C2604,computer,False
C2604$@DOM1,user,True
C6125,computer,False
C6125$@DOM1,user,True
C6951,computer,False
C6951$@DOM1,user,True
C9366$@DOM1,user,True
LOCAL SERVICE@C13181,user,False
C4804,computer,False
U1702@DOM1,user,False
C2389,computer,False
C10545,computer,False
U4164@DOM1,user,False
C3654,computer,False
C11182,computer,False
C11182$@DOM1,user,True
C11856,computer,False
C11856$@DOM1,user,True
C146,computer,False
C146$@DOM1,user,True
SYSTEM@C146,user,False
C3654$@DOM1,user,True
C61$@DOM1,user,True
C642,computer,False
C642$@DOM1,user,True
C7208,computer,False
C7208$@DOM1,user,True
C8470,computer,False
C8470$@DOM1,user,True
C974,computer,False
C974$@DOM1,user,True
C8121,computer,False
U2966@DOM1,user,False
C1999,computer,False
U3168@DOM1,user,False
U4808@DOM1,user,False
U6997@DOM1,user,False
C17220,computer,False
C10159$@DOM1,user,True
C10394,computer,False
C10394$@DOM1,user,True
C16843,computer,False
C16843$@DOM1,user,True
U227@DOM1,user,False
C17220$@DOM1,user,True
C2743$@DOM1,user,True
C2891,computer,False
C2891$@DOM1,user,True
C6246,computer,False
C6246$@DOM1,user,True
LOCAL SERVICE@C6041,user,False
NETWORK SERVICE@C12384,user,False
C17508,computer,False
NETWORK SERVICE@C17508,user,False
U2166@DOM9,user,False
U2925@DOM1,user,False
C8127,computer,False
C10005,computer,False
C10005$@DOM1,user,True
C1124$@DOM1,user,True
C13875,computer,False
C13875$@DOM1,user,True
C15675,computer,False
C15675$@DOM1,user,True
C2174,computer,False
C2173$@DOM1,user,True
C271,computer,False
C271$@DOM1,user,True
C276$@DOM1,user,True
C429,computer,False
C429$@DOM1,user,True
C7460$@DOM1,user,True
C8003,computer,False
C8003$@DOM1,user,True
C8121$@DOM1,user,True
LOCAL SERVICE@C16496,user,False
C4535,computer,False
NETWORK SERVICE@C4535,user,False
U274@DOM1,user,False
C807,computer,False
C10347,computer,False
U4004@DOM1,user,False
C10373,computer,False
U4072@DOM1,user,False
U5009@DOM1,user,False
U6183@DOM1,user,False
U6534@DOM1,user,False
C16987,computer,False
C11165,computer,False
C11165$@DOM1,user,True
C11296,computer,False
C11296$@DOM1,user,True
C1179,computer,False
C1179$@DOM1,user,True
C12074,computer,False
C12074$@DOM1,user,True
C1386,computer,False
C1386$@DOM1,user,True
C15744$@DOM1,user,True
C16880,computer,False
SYSTEM@C16880,user,False
C3709,computer,False
C3709$@DOM1,user,True
C3912,computer,False
C3912$@DOM1,user,True
C5266,computer,False
C5266$@DOM1,user,True
C5424,computer,False
C5424$@DOM1,user,True
C7519$@DOM1,user,True
C8365,computer,False
C8365$@DOM1,user,True
C11751,computer,False
U1524@DOM1,user,False
C1202,computer,False
U5057@DOM1,user,False
C15767,computer,False
U7134@DOM1,user,False
U7914@DOM1,user,False
C2759,computer,False
C10191,computer,False
C10191$@DOM1,user,True
C11321,computer,False
C11321$@DOM1,user,True
LOCAL SERVICE@C13346,user,False
NETWORK SERVICE@C13346,user,False
SYSTEM@C13346,user,False
U5974@DOM1,user,False
C13799$@DOM1,user,True
C13799,computer,False
C1517,computer,False
C201,computer,False
C201$@DOM1,user,True
C253$@DOM1,user,True
C2646,computer,False
C2646$@DOM1,user,True
SYSTEM@C61,user,False
C6483$@DOM1,user,True
C659,computer,False
C659$@DOM1,user,True
C6899,computer,False
C6899$@DOM1,user,True
NETWORK SERVICE@C17001,user,False
U1770@DOM1,user,False
C3088,computer,False
C7176,computer,False
C12535,computer,False
U5229@DOM1,user,False
C11319,computer,False
U5264@DOM1,user,False
C2483,computer,False
C11176,computer,False
C11176$@DOM1,user,True
C13318,computer,False
C13787$@DOM1,user,True
C1437,computer,False
C1437$@DOM1,user,True
C1725,computer,False
C1725$@DOM1,user,True
SYSTEM@C17701,user,False
C190,computer,False
C190$@DOM1,user,True
C2759$@DOM1,user,True
C313,computer,False
C313$@DOM1,user,True
C4122,computer,False
C4122$@DOM1,user,True
C4858,computer,False
C4858$@DOM1,user,True
C5552$@DOM1,user,True
C6,computer,False
C6$@DOM1,user,True
C857,computer,False
C857$@DOM1,user,True
LOCAL SERVICE@C13446,user,False
NETWORK SERVICE@C13446,user,False
C7601,computer,False
U2816@DOM1,user,False
U3050@DOM1,user,False
U3992@DOM1,user,False
U4466@DOM1,user,False
C11491,computer,False
U4633@DOM1,user,False
U5567@DOM1,user,False
U5700@DOM1,user,False
U5732@DOM1,user,False
C680,computer,False
U6946@DOM1,user,False
U7441@DOM1,user,False
C3832,computer,False
C17468,computer,False
C10353$@DOM1,user,True
C10901,computer,False
C10901$@DOM1,user,True
C12071,computer,False
C12071$@DOM1,user,True
C12414,computer,False
C12414$@DOM1,user,True
C1557,computer,False
C1672$@DOM1,user,True
C17468$@DOM1,user,True
C2448,computer,False
C2448$@DOM1,user,True
C2537,computer,False
C2537$@DOM1,user,True
C3886,computer,False
C3886$@DOM1,user,True
C5248$@DOM1,user,True
C7087,computer,False
C7087$@DOM1,user,True
C721,computer,False
C721$@DOM1,user,True
C15372,computer,False
LOCAL SERVICE@C15372,user,False
U2649@DOM1,user,False
U3635@DOM1,user,False
C14945,computer,False
U6668@C14945,user,False
U798@DOM1,user,False
C906,computer,False
C9921,computer,False
C10438,computer,False
C10438$@DOM1,user,True
C1075$@DOM1,user,True
C1110,computer,False
C1110$@DOM1,user,True
C11861$@DOM1,user,True
C13428,computer,False
C13428$@DOM1,user,True
C14182,computer,False
C14182$@DOM1,user,True
C15558,computer,False
C15558$@DOM1,user,True
C25445,computer,False
C16559$@DOM1,user,True
C16602,computer,False
C16602$@DOM1,user,True
C1864,computer,False
C1864$@DOM1,user,True
C5233,computer,False
C5233$@DOM1,user,True
C5262,computer,False
C5262$@DOM1,user,True
C14705,computer,False
C5907$@DOM1,user,True
C6947,computer,False
C6947$@DOM1,user,True
C781,computer,False
C781$@DOM1,user,True
C8172,computer,False
C8172$@DOM1,user,True
C834,computer,False
C834$@DOM1,user,True
C8882,computer,False
C8882$@DOM1,user,True
C9921$@DOM1,user,True
NETWORK SERVICE@C14066,user,False
U4028@DOM1,user,False
U516@DOM1,user,False
C14038,computer,False
U6154@DOM1,user,False
C11227,computer,False
C10181,computer,False
C10181$@DOM1,user,True
C10273,computer,False
C10273$@DOM1,user,True
C10591,computer,False
C11227$@DOM1,user,True
C1166,computer,False
C1166$@DOM1,user,True
C12792,computer,False
C12792$@DOM1,user,True
C15403,computer,False
C15403$@DOM1,user,True
C15678,computer,False
C15678$@DOM1,user,True
C2493$@DOM1,user,True
C2955,computer,False
C2955$@DOM1,user,True
C8595$@DOM1,user,True
C9030,computer,False
C9030$@DOM1,user,True
C9368$@DOM1,user,True
C9631,computer,False
C4193,computer,False
NETWORK SERVICE@C4193,user,False
U1343@DOM1,user,False
U2784@DOM1,user,False
U4934@DOM1,user,False
C13391,computer,False
U5774@DOM1,user,False
C13848,computer,False
U6006@DOM1,user,False
U6138@DOM1,user,False
C7612,computer,False
C6598,computer,False
C7593,computer,False
C12055,computer,False
C12055$@DOM1,user,True
C1222,computer,False
C1222$@DOM1,user,True
C1291,computer,False
C1291$@DOM1,user,True
C13650,computer,False
C13650$@DOM1,user,True
C1466,computer,False
C1466$@DOM1,user,True
C15366$@DOM1,user,True
C3572,computer,False
C3572$@DOM1,user,True
C5137,computer,False
C5137$@DOM1,user,True
C6598$@DOM1,user,True
C799,computer,False
C799$@DOM1,user,True
C7778,computer,False
LOCAL SERVICE@C7778,user,False
NETWORK SERVICE@C7581,user,False
NETWORK SERVICE@C7593,user,False
U1401@DOM1,user,False
U2740@DOM1,user,False
C12992,computer,False
U6001@DOM1,user,False
U7755@DOM1,user,False
U790@DOM1,user,False
C10539,computer,False
C10539$@DOM1,user,True
C10941,computer,False
C10941$@DOM1,user,True
C11405,computer,False
C11405$@DOM1,user,True
C12085,computer,False
C12085$@DOM1,user,True
C12486,computer,False
C12486$@DOM1,user,True
C16722,computer,False
C16722$@DOM1,user,True
C17058,computer,False
C17058$@DOM1,user,True
C17119,computer,False
C17119$@DOM1,user,True
C17508$@DOM1,user,True
C17705,computer,False
C17705$@DOM1,user,True
C243,computer,False
C243$@DOM3,user,True
C4178,computer,False
C4178$@DOM1,user,True
C7593$@DOM1,user,True
C778,computer,False
C778$@DOM1,user,True
C8251,computer,False
C8251$@DOM1,user,True
NETWORK SERVICE@C2697,user,False
U1151@DOM1,user,False
C10336,computer,False
U4132@DOM1,user,False
U7569@DOM1,user,False
C22523,computer,False
C4578,computer,False
C16660,computer,False
C3599,computer,False
C12857,computer,False
C12857$@DOM1,user,True
C1462,computer,False
C1462$@DOM1,user,True
C16631$@DOM1,user,True
C16631,computer,False
C2873,computer,False
C3204,computer,False
C3204$@DOM1,user,True
C3599$@DOM1,user,True
C4578$@DOM1,user,True
C4720,computer,False
C4720$@DOM1,user,True
C5141,computer,False
C5141$@DOM1,user,True
C6209,computer,False
C6209$@DOM1,user,True
C6673,computer,False
C6673$@DOM1,user,True
C698,computer,False
C723,computer,False
C723$@DOM1,user,True
C7420$@DOM1,user,True
C9659,computer,False
C9659$@DOM1,user,True
LOCAL SERVICE@C4337,user,False
LOCAL SERVICE@C9921,user,False
C10382,computer,False
NETWORK SERVICE@C10382,user,False
NETWORK SERVICE@C9921,user,False
U4293@DOM1,user,False
U4843@DOM1,user,False
C12021,computer,False
U4974@DOM1,user,False
U5185@DOM1,user,False
U5298@DOM1,user,False
U565@DOM1,user,False
C3281,computer,False
C14354,computer,False
U6335@DOM1,user,False
ANONYMOUS LOGON@C13346,user,False
C2775,computer,False
C6129,computer,False
C10173,computer,False
C10173$@DOM1,user,True
C10382$@DOM1,user,True
C111,computer,False
C111$@DOM1,user,True
C12467,computer,False
C12467$@DOM1,user,True
C14387,computer,False
C14387$@DOM1,user,True
C1445$@DOM1,user,True
C1547,computer,False
C1547$@DOM1,user,True
C16660$@DOM1,user,True
C16867,computer,False
C16867$@DOM1,user,True
C1793,computer,False
C1793$@DOM1,user,True
C231$@DOM1,user,True
C2570,computer,False
C2570$@DOM1,user,True
C3011$@DOM1,user,True
C534,computer,False
C534$@DOM1,user,True
C6129$@DOM1,user,True
C7434,computer,False
C7434$@DOM1,user,True
C15666,computer,False
C8558$@DOM1,user,True
C9197,computer,False
C9295,computer,False
C9295$@DOM1,user,True
LOCAL SERVICE@C11227,user,False
NETWORK SERVICE@C11227,user,False
C7852,computer,False
U2895@DOM1,user,False
U4108@DOM1,user,False
C11851,computer,False
U4870@DOM1,user,False
C1678,computer,False
C15513,computer,False
U7012@DOM1,user,False
C15725,computer,False
U7116@DOM1,user,False
C14051,computer,False
C12175$@DOM1,user,True
C1302,computer,False
C1302$@DOM1,user,True
C13216,computer,False
C13216$@DOM1,user,True
U5725@DOM1,user,False
C13367,computer,False
C13367$@DOM1,user,True
C14051$@DOM1,user,True
C15513$@DOM1,user,True
C2471,computer,False
C2471$@DOM1,user,True
C548,computer,False
C548$@DOM1,user,True
SYSTEM@C5764,user,False
C6417$@DOM1,user,True
C7590,computer,False
C7590$@DOM1,user,True
SYSTEM@C7590,user,False
C8812$@DOM1,user,True
C16653,computer,False
C8951$@DOM1,user,True
C9072,computer,False
C9072$@DOM1,user,True
LOCAL SERVICE@C6427,user,False
NETWORK SERVICE@C10181,user,False
U11431@DOM1,user,False
U2211@DOM1,user,False
U3441@DOM1,user,False
U376@DOM1,user,False
C16173,computer,False
U7411@DOM1,user,False
C823,computer,False
U7792@DOM1,user,False
C11815,computer,False
C8885,computer,False
C11815$@DOM1,user,True
C13360,computer,False
C13360$@DOM1,user,True
C259,computer,False
C259$@DOM1,user,True
C2644,computer,False
C2644$@DOM1,user,True
C2775$@DOM1,user,True
C3067,computer,False
C3067$@DOM1,user,True
C634,computer,False
C634$@DOM1,user,True
C7444,computer,False
C7444$@DOM1,user,True
C840,computer,False
C840$@DOM1,user,True
C8885$@DOM1,user,True
C9068,computer,False
C9068$@DOM1,user,True
C16569,computer,False
NETWORK SERVICE@C16569,user,False
NETWORK SERVICE@C4031,user,False
C7352,computer,False
U2781@DOM1,user,False
U284@DOM1,user,False
U599@DOM1,user,False
C10271,computer,False
C10271$@DOM1,user,True
C112,computer,False
C112$@DOM1,user,True
C13419,computer,False
C13419$@DOM1,user,True
C14156,computer,False
C14156$@DOM1,user,True
C14415,computer,False
C14415$@DOM1,user,True
C14418,computer,False
C14915,computer,False
C14915$@DOM1,user,True
C16348,computer,False
C16348$@DOM1,user,True
C2530,computer,False
C2530$@DOM1,user,True
C5277,computer,False
C5277$@DOM1,user,True
C683,computer,False
C683$@DOM1,user,True
C730,computer,False
C730$@DOM1,user,True
C9222,computer,False
C9222$@DOM1,user,True
C9253,computer,False
C9253$@DOM1,user,True
U1175@DOM1,user,False
U12080@DOM1,user,False
U3227@DOM1,user,False
C8633,computer,False
C11549$@DOM1,user,True
C12151,computer,False
C12151$@DOM1,user,True
C1229,computer,False
C1229$@DOM1,user,True
C1257,computer,False
C1257$@DOM1,user,True
C13883,computer,False
C13883$@DOM1,user,True
C15141$@DOM1,user,True
C16262,computer,False
C16262$@DOM1,user,True
C16478,computer,False
C16478$@DOM1,user,True
C1684,computer,False
C1684$@DOM1,user,True
C2204,computer,False
C2204$@DOM1,user,True
C35,computer,False
C35$@DOM1,user,True
C3541$@DOM1,user,True
C3554,computer,False
C3554$@DOM1,user,True
C5279,computer,False
C5279$@DOM1,user,True
C549$@DOM1,user,True
C6041$@DOM1,user,True
C6201,computer,False
C6201$@DOM1,user,True
C7350$@DOM1,user,True
C7474,computer,False
C7474$@DOM1,user,True
C750,computer,False
C750$@DOM1,user,True
C7689,computer,False
C7689$@DOM1,user,True
C8086$@DOM1,user,True
C8466,computer,False
C8466$@DOM1,user,True
LOCAL SERVICE@C8595,user,False
NETWORK SERVICE@C8595,user,False
SYSTEM@C8595,user,False
C9122$@DOM1,user,True
NETWORK SERVICE@C11334,user,False
C12672,computer,False
NETWORK SERVICE@C12672,user,False
NETWORK SERVICE@C15780,user,False
NETWORK SERVICE@C16660,user,False
NETWORK SERVICE@C4578,user,False
NETWORK SERVICE@C4720,user,False
C3614,computer,False
U1006@DOM1,user,False
U1263@DOM1,user,False
C7647,computer,False
U2166@DOM1,user,False
U2770@DOM1,user,False
U4574@DOM1,user,False
C464,computer,False
U6372@DOM1,user,False
U7010@DOM1,user,False
C10112$@DOM1,user,True
C10281$@DOM1,user,True
C10933$@DOM1,user,True
C1185,computer,False
C1185$@DOM1,user,True
C1198,computer,False
C1198$@DOM1,user,True
C14395,computer,False
C14395$@DOM1,user,True
C1514,computer,False
C1514$@DOM1,user,True
C487,computer,False
C487$@DOM1,user,True
C488,computer,False
C488$@DOM1,user,True
C5261,computer,False
C5260$@DOM1,user,True
C5283,computer,False
C5283$@DOM1,user,True
C5286,computer,False
C5286$@DOM1,user,True
C5866,computer,False
C5866$@DOM1,user,True
C793,computer,False
NETWORK SERVICE@C3945,user,False
U1846@DOM1,user,False
C10472,computer,False
U4207@DOM1,user,False
U6486@DOM1,user,False
U885@DOM1,user,False
C469,computer,False
C10554,computer,False
C10554$@DOM1,user,True
C10966,computer,False
C10966$@DOM1,user,True
C11486,computer,False
C11486$@DOM1,user,True
C12087,computer,False
C12087$@DOM1,user,True
C12102,computer,False
C12102$@DOM1,user,True
C12814,computer,False
C12814$@DOM1,user,True
C14592,computer,False
C14592$@DOM1,user,True
C323,computer,False
C323$@DOM1,user,True
C3414,computer,False
C3414$@DOM1,user,True
C3634,computer,False
C3634$@DOM1,user,True
C469$@DOM1,user,True
C582$@DOM1,user,True
C745,computer,False
C745$@DOM1,user,True
C7462,computer,False
C7462$@DOM1,user,True
C7852$@DOM1,user,True
C8127$@DOM1,user,True
LOCAL SERVICE@C4031,user,False
C6279,computer,False
U2109@DOM1,user,False
U2578@DOM1,user,False
U4096@DOM1,user,False
C9923,computer,False
C11605,computer,False
U4525@DOM1,user,False
U6226@DOM1,user,False
C16919,computer,False
U7817@DOM1,user,False
ANONYMOUS LOGON@C8595,user,False
C10258,computer,False
C10258$@DOM1,user,True
C10293,computer,False
C10293$@DOM1,user,True
C11977,computer,False
C11977$@DOM1,user,True
C12947,computer,False
C12947$@DOM1,user,True
C13239$@DOM1,user,True
C15620,computer,False
C15620$@DOM1,user,True
C1719,computer,False
C1719$@DOM1,user,True
C1862,computer,False
C1862$@DOM1,user,True
C2344$@DOM1,user,True
C2686,computer,False
C2686$@DOM1,user,True
C3580,computer,False
C3580$@DOM1,user,True
C38,computer,False
C38$@DOM1,user,True
C4716,computer,False
C4716$@DOM1,user,True
C3811,computer,False
C5292,computer,False
C5292$@DOM1,user,True
C6050,computer,False
C6049$@DOM1,user,True
C6115$@DOM1,user,True
C6492,computer,False
C6491$@DOM1,user,True
C7041,computer,False
C7041$@DOM1,user,True
C9336,computer,False
C9336$@DOM1,user,True
C9768,computer,False
C9768$@DOM1,user,True
C989,computer,False
C989$@DOM1,user,True
C9893,computer,False
C9893$@DOM1,user,True
NETWORK SERVICE@C4712,user,False
U4617@DOM1,user,False
U6428@DOM1,user,False
C3413,computer,False
U7188@DOM1,user,False
C16443,computer,False
C10843$@DOM1,user,True
C1320,computer,False
C1320$@DOM1,user,True
C13477$@DOM1,user,True
C14755,computer,False
C14755$@DOM1,user,True
C1483,computer,False
C1483$@DOM1,user,True
C16148,computer,False
C16148$@DOM1,user,True
C16443$@DOM1,user,True
C16884,computer,False
C16884$@DOM1,user,True
C1804,computer,False
C1804$@DOM1,user,True
C2352,computer,False
C2352$@DOM1,user,True
C4491$@DOM1,user,True
C4541,computer,False
C4541$@DOM1,user,True
NETWORK SERVICE@C11934,user,False
U4518@DOM1,user,False
C9939,computer,False
U4539@DOM1,user,False
U5004@DOM1,user,False
C1079,computer,False
C1079$@DOM1,user,True
C12438,computer,False
C15721,computer,False
C15721$@DOM1,user,True
C2040,computer,False
C2040$@DOM1,user,True
C309,computer,False
C309$@DOM1,user,True
C5271,computer,False
C5271$@DOM1,user,True
C7227$@DOM1,user,True
C7466,computer,False
C7466$@DOM1,user,True
C789,computer,False
C789$@DOM1,user,True
NETWORK SERVICE@C11950,user,False
NETWORK SERVICE@C7586,user,False
U2624@DOM1,user,False
C7448,computer,False
C10534,computer,False
U4225@DOM1,user,False
U5166@DOM1,user,False
U5500@DOM9,user,False
U6897@DOM1,user,False
C17475,computer,False
C11940,computer,False
C14147,computer,False
C14147$@DOM1,user,True
C14176,computer,False
C14176$@DOM1,user,True
C1446,computer,False
C1446$@DOM1,user,True
C17475$@DOM1,user,True
C1884,computer,False
C25879,computer,False
C2149$@DOM1,user,True
C2339,computer,False
C2339$@DOM1,user,True
C2361$@DOM1,user,True
C2361,computer,False
C2463$@DOM1,user,True
C2643,computer,False
C2643$@DOM1,user,True
C44,computer,False
C44$@DOM1,user,True
C4682,computer,False
C4681$@DOM1,user,True
C5290,computer,False
C5290$@DOM1,user,True
C726$@DOM1,user,True
C726,computer,False
C8388$@DOM1,user,True
C8388,computer,False
C9044,computer,False
C9044$@DOM1,user,True
