edge_index,edge_rarity,src_out_degree,dst_in_degree
19658,0.004651162790697674,3221,20
19659,0.0029940119760479044,6,908
19660,0.25,153,16
19661,0.004405286343612335,3221,14
19662,0.004166666666666667,20,3219
19663,0.004273504273504274,7,3219
19664,0.00045934772622875517,3221,11
19665,0.000392156862745098,6,3219
19666,0.020833333333333332,1754,12
19667,0.020833333333333332,12,1753
19668,0.003745318352059925,3260,17
19669,0.001256281407035176,3,4752
19670,0.0053475935828877,3221,31
19671,0.006622516556291391,2,4752
19672,0.0049504950495049506,13,3219
19673,0.020833333333333332,15,1753
19674,0.0196078431372549,1754,15
19675,0.014492753623188406,1964,10
19676,0.014492753623188406,10,2000
19677,0.0035087719298245615,3260,21
19678,0.0047169811320754715,3260,14
19679,0.0053475935828877,3221,11
19680,0.0049504950495049506,6,3219
19681,0.007633587786259542,18,1753
19682,0.005376344086021506,12,1642
19683,0.005376344086021506,1615,12
19684,0.005494505494505495,1754,18
19685,0.008264462809917356,1562,12
19686,0.008264462809917356,12,1597
19687,0.047619047619047616,12,1927
19688,0.047619047619047616,1900,12
19689,0.047619047619047616,12,1905
19690,0.047619047619047616,1875,12
19691,0.005050505050505051,12,1642
19692,0.005555555555555556,12,2000
19693,0.005050505050505051,1615,12
19694,0.005555555555555556,1964,12
19695,0.007042253521126761,3,4752
19696,0.003246753246753247,1902,20
19697,0.0038314176245210726,20,1925
19698,0.005847953216374269,3221,9
19699,0.005263157894736842,3221,15
19700,0.005714285714285714,4,3219
19701,0.004366812227074236,5,3219
19702,0.012658227848101266,1391,13
19703,0.011235955056179775,3221,7
19704,0.00558659217877095,15,1753
19705,0.005235602094240838,1754,15
19706,0.004901960784313725,3221,18
19707,0.009345794392523364,4,3219
19708,0.004219409282700422,11,3219
19709,0.004132231404958678,3260,9
19710,0.00510204081632653,1902,16
19711,0.021739130434782608,10,1753
19712,0.00510204081632653,16,1925
19713,0.02040816326530612,1754,10
19714,0.003703703703703704,1875,14
19715,0.004524886877828055,1876,14
19716,0.004629629629629629,3221,10
19717,0.004405286343612335,3221,16
19718,0.004545454545454545,14,1905
19719,0.005681818181818182,14,1907
19720,0.007407407407407408,1902,14
19721,0.011627906976744186,14,1925
19722,0.004149377593360996,8,3219
19723,0.0024271844660194173,13,3219
19724,0.000233590282644242,134,19
19725,0.003663003663003663,3221,20
19726,0.012195121951219513,3631,8
19727,0.0125,4,3630
19728,0.003076923076923077,12,908
19729,0.003076923076923077,908,16
19730,0.25,1402,13
19731,0.005154639175257732,3221,9
19732,0.0196078431372549,14,4752
19733,1.0,14,662
19734,0.018518518518518517,14,1600
19735,0.0196078431372549,2174,14
19736,0.018518518518518517,1566,14
19737,1.0,663,14
19738,0.0013054830287206266,14,3865
19739,0.00130718954248366,1977,14
19740,0.004901960784313725,4,3219
19741,0.027777777777777776,15,1928
19742,0.003401360544217687,15,662
19743,0.027777777777777776,1937,15
19744,0.01639344262295082,1937,15
19745,0.006535947712418301,12,1905
19746,0.006578947368421052,1875,12
19747,0.004329004329004329,663,15
19748,0.01639344262295082,15,1928
19749,0.004608294930875576,15,662
19750,0.00847457627118644,3221,14
19751,0.0036900369003690036,3221,15
19752,0.004048582995951417,5,3622
19753,0.008,5,3219
19754,0.0035587188612099642,8,3219
19755,0.004,3620,9
19756,0.0024509803921568627,20,3219
19757,0.004291845493562232,3221,20
19758,1.0,1402,13
19759,0.0007993605115907274,1902,16
19760,0.0013698630136986301,22,605
19761,0.0010893246187363835,22,1927
19762,0.0009671179883945841,16,1925
19763,0.002932551319648094,16,605
19764,0.005813953488372093,16,1907
19765,0.0013458950201884253,3260,23
19766,0.002881844380403458,3260,16
19767,0.0009242144177449168,1900,23
19768,0.004405286343612335,1876,16
19769,0.007575757575757576,15,1753
19770,0.004975124378109453,1754,15
19771,0.0006997900629811056,16,1905
19772,0.000630119722747322,1875,16
19773,0.021739130434782608,1754,15
19774,0.024390243902439025,15,1753
19775,0.008547008547008548,3221,6
19776,0.004484304932735426,4,3219
19777,0.014925373134328358,8,3630
19778,0.014925373134328358,3631,11
19779,0.0009900990099009901,3,4752
19780,0.011111111111111112,3,4752
19781,0.010869565217391304,2174,3
19782,0.003125,3260,13
19783,0.006802721088435374,3221,12
19784,0.0006112469437652812,1,4752
19785,0.005988023952095809,8,3219
19786,0.0018484288354898336,3260,18
19787,0.018867924528301886,1754,11
19788,0.020833333333333332,11,1753
19789,0.01,17,1907
19790,0.125,1977,13
19791,0.1111111111111111,1977,3
19792,0.003205128205128205,1977,12
19793,0.00980392156862745,1876,16
19794,0.0027624309392265192,5,908
19795,0.0027624309392265192,908,9
19796,0.0019646365422396855,3260,13
19797,0.005025125628140704,1902,16
19798,0.011235955056179775,1902,16
19799,0.005025125628140704,16,1925
19800,0.1111111111111111,16,1927
19801,0.03571428571428571,16,1907
19802,0.1111111111111111,1900,16
19803,0.005,2174,16
19804,0.005291005291005291,16,4752
19805,0.011235955056179775,16,1925
19806,0.03571428571428571,1876,16
19807,0.006060606060606061,3221,8
19808,0.005847953216374269,4,3219
19809,0.0045662100456621,5,3219
19810,0.008928571428571428,3221,7
19811,0.017857142857142856,1902,16
19812,0.0049261083743842365,15,1597
19813,0.008403361344537815,29,908
19814,0.017857142857142856,16,1925
19815,0.008333333333333333,908,30
19816,0.0049261083743842365,1562,15
19817,0.012987012987012988,1615,13
19818,0.002932551319648094,1875,13
19819,0.002932551319648094,13,1905
19820,0.012987012987012988,13,1642
19821,0.0013003901170351106,14,1
19822,0.020833333333333332,1937,13
19823,0.023809523809523808,1525,13
19824,0.0018796992481203006,3260,23
19825,0.0012239902080783353,1977,13
19826,0.0012224938875305623,2174,13
19827,0.020833333333333332,13,1928
19828,0.023809523809523808,13,1518
19829,0.0012254901960784314,13,3865
19830,0.0013245033112582781,13,4752
19831,0.006329113924050633,3221,12
19832,0.001303780964797914,1,18
19833,0.010416666666666666,1902,13
19834,0.010416666666666666,13,1925
19835,0.005714285714285714,7,3219
19836,0.003289473684210526,5,908
19837,0.003289473684210526,908,11
19838,0.005025125628140704,1875,16
19839,0.005025125628140704,16,1905
19840,0.2,16,1518
19841,0.2,1525,16
19842,0.013333333333333334,13,1927
19843,0.005555555555555556,13,1907
19844,0.013333333333333334,1900,13
19845,0.0055248618784530384,1876,13
19846,0.00423728813559322,3221,19
19847,0.009708737864077669,13,1642
19848,0.009708737864077669,1615,13
19849,0.00398406374501992,6,3219
19850,0.008771929824561403,3221,13
19851,0.004629629629629629,13,3219
19852,0.008771929824561403,3221,13
19853,0.007246376811594203,4,3219
19854,0.037037037037037035,240,14
19855,0.037037037037037035,14,237
19856,0.007462686567164179,3221,7
19857,0.006896551724137931,4,3219
19858,0.0014124293785310734,3260,8
19859,0.009433962264150943,1964,13
19860,0.009433962264150943,13,2000
19861,0.006756756756756757,3221,16
19862,0.0045871559633027525,3221,28
19863,0.006060606060606061,2,3865
19864,0.06666666666666667,15,1753
19865,0.05555555555555555,1754,15
19866,0.005847953216374269,9,3219
19867,0.00423728813559322,9,3219
19868,0.0006993006993006993,15,1905
19869,0.0006365372374283895,1875,16
19870,0.03225806451612903,1754,10
19871,0.03333333333333333,11,1753
19872,0.02564102564102564,11,1753
19873,0.02564102564102564,1754,11
19874,0.009900990099009901,13,1600
19875,0.009900990099009901,1566,13
19876,0.0017211703958691911,15,1905
19877,0.0027472527472527475,15,1927
19878,0.0015748031496062992,1875,15
19879,0.01818181818181818,1754,11
19880,0.0022935779816513763,1900,15
19881,0.009900990099009901,3221,9
19882,0.02040816326530612,11,1753
19883,0.0008389261744966443,19,1927
19884,0.0007107320540156361,1900,19
19885,0.008547008547008548,6,3219
19886,0.04,12,237
19887,0.002304147465437788,15,1907
19888,0.04,240,12
19889,0.0020325203252032522,1876,15
19890,0.1111111111111111,240,15
19891,0.1111111111111111,15,237
19892,0.005813953488372093,3221,9
19893,0.006711409395973154,3221,11
19894,0.006134969325153374,3221,15
19895,0.003676470588235294,6,3219
19896,0.0048543689320388345,5,3219
19897,0.006329113924050633,4,3219
19898,0.006578947368421052,2174,3
19899,0.0005952380952380953,3,3154
19900,0.006944444444444444,3,4752
19901,0.012658227848101266,2,3865
19902,0.01818181818181818,1754,14
19903,0.01818181818181818,14,1753
19904,0.0049504950495049506,3221,15
19905,0.004166666666666667,10,3219
19906,0.058823529411764705,1067,15
19907,0.007692307692307693,18,1600
19908,0.04,18,1905
19909,0.030303030303030304,18,1927
19910,0.0033783783783783786,908,15
19911,0.005376344086021506,12,1600
19912,0.0020920502092050207,2,4752
19913,0.04,1875,18
19914,0.009433962264150943,2,4752
19915,0.0033783783783783786,15,908
19916,0.030303030303030304,1900,18
19917,0.007692307692307693,1566,18
19918,0.005376344086021506,1566,12
19919,0.002242152466367713,14,3219
19920,0.004366812227074236,3221,14
19921,0.0035714285714285713,3221,15
19922,0.003236245954692557,9,3219
19923,0.017543859649122806,1754,13
19924,0.02,13,1753
19925,0.0625,6,3055
19926,0.1111111111111111,3056,13
19927,0.058823529411764705,14,2000
19928,0.058823529411764705,1964,14
19929,0.006711409395973154,3260,8
19930,0.00819672131147541,3221,15
19931,0.006896551724137931,8,3219
19932,0.006329113924050633,17,1905
19933,0.0033222591362126247,17,2000
19934,0.00641025641025641,1875,16
19935,0.003246753246753247,1964,16
19936,0.003401360544217687,5,908
19937,0.02,13,1753
19938,0.003401360544217687,908,9
19939,0.02,1754,13
19940,0.008849557522123894,3221,9
19941,0.023809523809523808,3221,8
19942,0.0072992700729927005,4,3219
19943,0.02127659574468085,4,3219
19944,0.00016894745734076703,15,61
19945,0.00015351550506601167,79,15
19946,0.0028169014084507044,3260,14
19947,0.2,3,4752
19948,0.003067484662576687,908,16
19949,0.003067484662576687,12,908
19950,0.0038461538461538464,8,3219
19951,0.012345679012345678,2,3154
19952,0.0072992700729927005,3221,16
19953,0.006896551724137931,3221,19
19954,0.006329113924050633,6,3219
19955,0.3333333333333333,1562,9
19956,0.00510204081632653,9,2000
19957,0.001984126984126984,9,1927
19958,0.3333333333333333,9,1597
19959,0.0019880715705765406,1900,9
19960,0.005917159763313609,1964,9
19961,0.006329113924050633,21,1753
19962,0.004975124378109453,1754,21
19963,0.004132231404958678,3260,17
19964,0.0009442870632672333,19,605
19965,0.0009363295880149813,3260,19
19966,0.0013123359580052493,19,1905
19967,0.0011389521640091116,1875,19
19968,0.004545454545454545,3221,15
19969,0.004830917874396135,3221,29
19970,0.00423728813559322,6,3219
19971,0.0044444444444444444,12,3219
19972,0.00909090909090909,1902,11
19973,0.05555555555555555,13,1518
19974,0.00909090909090909,11,1925
19975,0.05555555555555555,1525,13
19976,0.05263157894736842,1902,16
19977,0.05263157894736842,16,1925
19978,0.005555555555555556,3221,20
19979,0.02564102564102564,1876,16
19980,0.02564102564102564,16,1907
19981,0.0053475935828877,11,3219
19982,0.003278688524590164,908,10
19983,0.003289473684210526,6,908
19984,0.002770083102493075,3260,12
19985,0.0196078431372549,1754,14
19986,0.0196078431372549,14,1753
19987,0.05555555555555555,1067,16
19988,0.006802721088435374,12,1905
19989,0.006134969325153374,1875,12
19990,0.02,1754,11
19991,0.003663003663003663,3260,13
19992,0.02631578947368421,1391,13
19993,0.00423728813559322,102,3219
19994,0.02,11,1753
19995,0.008264462809917356,3221,282
19996,0.0625,16,1928
19997,0.029411764705882353,16,1600
19998,0.0625,1937,16
19999,0.02,16,1753
20000,0.02,1754,16
20001,0.029411764705882353,1566,16
20002,0.005714285714285714,3221,23
20003,0.001443001443001443,5,4752
20004,0.014925373134328358,16,1905
20005,0.3333333333333333,16,662
20006,0.014925373134328358,1875,16
20007,0.3333333333333333,663,16
20008,0.005291005291005291,7,3219
20009,0.024390243902439025,1900,11
20010,0.006944444444444444,3260,8
20011,0.047619047619047616,11,1600
20012,0.024390243902439025,11,1927
20013,0.021739130434782608,15,1753
20014,0.02127659574468085,10,1753
20015,0.0029585798816568047,5,908
20016,0.020833333333333332,13,1753
20017,0.0029585798816568047,908,9
20018,0.021739130434782608,1754,15
20019,0.019230769230769232,1754,10
20020,0.020833333333333332,1754,13
20021,0.047619047619047616,1566,11
20022,0.018867924528301886,11,1907
20023,0.09090909090909091,16,1642
20024,0.09090909090909091,1615,16
20025,0.018867924528301886,1876,11
20026,0.022727272727272728,11,1642
20027,0.022727272727272728,1615,11
20028,0.00398406374501992,6,3219
20029,0.004651162790697674,3221,10
20030,0.009523809523809525,1902,13
20031,0.034482758620689655,13,1600
20032,0.022222222222222223,13,1907
20033,0.0013774104683195593,16,605
20034,0.0013679890560875513,3260,16
20035,0.022222222222222223,1876,13
20036,0.034482758620689655,1566,13
20037,0.003703703703703704,3221,11
20038,0.009523809523809525,13,1925
20039,0.0019047619047619048,7,3219
20040,0.009009009009009009,13,1905
20041,0.009009009009009009,1875,13
20042,0.02,1754,11
20043,0.022222222222222223,11,1753
20044,0.0055248618784530384,3,3622
20045,0.005780346820809248,3221,11
20046,0.008849557522123894,1902,16
20047,0.008849557522123894,17,1925
20048,0.018518518518518517,17,1905
20049,0.018518518518518517,1875,16
20050,0.0053475935828877,5,3219
20051,0.004694835680751174,1562,20
20052,0.004694835680751174,20,1597
20053,0.0019723865877712033,4,3219
20054,0.0038314176245210726,3221,7
20055,0.0033222591362126247,3221,8
20056,0.0024330900243309003,5,3219
20057,0.14285714285714285,1402,14
20058,0.005434782608695652,25,1753
20059,0.0049504950495049506,1754,25
20060,0.002890173410404624,7,908
20061,0.002347417840375587,13,3219
20062,0.002890173410404624,908,12
20063,0.00684931506849315,3260,22
20064,0.002188183807439825,3260,10
20065,0.004464285714285714,3221,19
20066,0.5,2,4752
20067,0.008928571428571428,2,4752
20068,0.009259259259259259,2174,2
20069,0.024390243902439025,1754,18
20070,0.02631578947368421,18,1753
20071,0.0037313432835820895,1876,13
20072,0.0037313432835820895,13,1907
20073,0.004,3221,13
20074,0.009259259259259259,1964,13
20075,0.009259259259259259,13,2000
20076,0.003703703703703704,6,3219
20077,0.009433962264150943,3260,12
20078,0.016129032258064516,1566,15
20079,0.016129032258064516,14,1600
20080,0.006896551724137931,1876,15
20081,0.006896551724137931,14,1907
20082,0.005988023952095809,10,1907
20083,0.005025125628140704,17,1753
20084,0.004784688995215311,1754,17
20085,0.006024096385542169,1876,10
20086,0.003134796238244514,3221,10
20087,0.0029498525073746312,7,3219
20088,0.25,14,1905
20089,0.004347826086956522,14,2000
20090,0.25,1875,14
20091,0.004347826086956522,1964,14
20092,0.004784688995215311,24,3219
20093,0.008333333333333333,3221,30
20094,0.0038314176245210726,3221,13
20095,0.004166666666666667,3260,10
20096,0.0035587188612099642,7,3219
20097,0.0006180469715698393,20,7
20098,0.0006127450980392157,4,21
20099,0.015384615384615385,11,1927
20100,0.015384615384615385,1900,11
20101,0.0025380710659898475,7,3219
20102,0.004784688995215311,3221,15
20103,0.02127659574468085,1754,27
20104,0.005434782608695652,3221,16
20105,0.027777777777777776,26,1753
20106,0.004975124378109453,12,3219
20107,0.006060606060606061,15,1600
20108,0.006060606060606061,1566,15
20109,0.008620689655172414,3221,9
20110,0.0044444444444444444,6,3219
20111,0.0025188916876574307,908,17
20112,0.0025252525252525255,17,908
20113,0.007042253521126761,15,1642
20114,0.007042253521126761,1615,15
20115,0.00819672131147541,15,2000
20116,0.00819672131147541,1964,15
20117,0.01020408163265306,15,1597
20118,0.0012578616352201257,1902,16
20119,0.0015360983102918587,16,1925
20120,0.0012033694344163659,16,1905
20121,0.001402524544179523,16,2000
20122,0.01020408163265306,1562,15
20123,0.017241379310344827,15,2000
20124,0.007575757575757576,15,1905
20125,0.0010638297872340426,1875,16
20126,0.007575757575757576,1875,15
20127,0.001199040767386091,1964,16
20128,0.017241379310344827,1964,15
20129,0.005847953216374269,3221,15
20130,0.005555555555555556,5,3219
20131,0.0064516129032258064,10,1642
20132,0.0064516129032258064,1615,10
20133,0.008064516129032258,3221,7
20134,0.004166666666666667,4,3219
20135,0.004464285714285714,3221,9
20136,0.004166666666666667,5,3219
20137,0.018518518518518517,1754,10
20138,0.02040816326530612,10,1753
20139,0.023255813953488372,14,1753
20140,0.023255813953488372,1754,14
20141,0.125,1402,7
20142,0.008547008547008548,5,3219
20143,0.013888888888888888,3221,9
20144,0.0025575447570332483,4,3219
20145,0.005025125628140704,3221,6
20146,0.010416666666666666,17,908
20147,0.010416666666666666,908,17
20148,0.00819672131147541,1900,16
20149,0.00819672131147541,15,1927
20150,0.011235955056179775,1562,16
20151,0.011235955056179775,15,1597
20152,0.03125,1902,17
20153,0.047619047619047616,16,1928
20154,0.005952380952380952,1562,17
20155,0.047619047619047616,1937,16
20156,0.007407407407407408,3221,15
20157,0.03125,18,1925
20158,0.005952380952380952,18,1597
20159,0.004484304932735426,3221,9
20160,0.006756756756756757,3260,9
20161,0.006666666666666667,4,3219
20162,0.004310344827586207,5,3219
20163,0.034482758620689655,4,3219
20164,0.002652519893899204,134,27
20165,0.0040650406504065045,3260,18
20166,0.03571428571428571,3221,8
20167,0.007575757575757576,1615,15
20168,0.007575757575757576,15,1642
20169,0.01,1876,15
20170,0.01,15,1907
20171,0.0043859649122807015,10,3219
20172,0.002564102564102564,5,908
20173,0.002564102564102564,908,10
20174,0.004901960784313725,3221,13
20175,0.004807692307692308,3221,12
20176,0.003676470588235294,3221,13
20177,0.004310344827586207,5,3219
20178,0.003401360544217687,7,3219
20179,0.005291005291005291,3221,8
20180,0.0049261083743842365,5,3219
20181,0.0029585798816568047,2,3865
20182,0.012987012987012988,5,13
20183,0.014084507042253521,11,8
20184,0.16666666666666666,11,8
20185,0.005208333333333333,3221,11
20186,0.004784688995215311,6,3219
20187,0.01818181818181818,12,1753
20188,0.01818181818181818,1754,12
20189,0.0020833333333333333,7,3219
20190,0.03125,13,1597
20191,0.0022172949002217295,13,1907
20192,0.03125,1562,13
20193,0.0022172949002217295,1876,13
20194,0.0031645569620253164,3221,15
20195,0.006493506493506494,3221,11
20196,0.0004570383912248629,6,1158
20197,0.0004880429477794046,1678,11
20198,0.005917159763313609,5,3219
20199,0.07142857142857142,3056,9
20200,0.041666666666666664,5,3055
20201,0.002386634844868735,14,3219
20202,0.3333333333333333,1067,12
20203,0.004524886877828055,3221,14
20204,0.002680965147453083,23,15
20205,0.06666666666666667,10,1597
20206,0.06666666666666667,1562,10
20207,0.011363636363636364,1,3865
20208,0.011764705882352941,3260,16
20209,0.043478260869565216,10,1927
20210,0.043478260869565216,1900,10
20211,0.0049261083743842365,15,1600
20212,0.0029585798816568047,7,308
20213,0.002564102564102564,309,10
20214,0.0049261083743842365,1566,15
20215,0.006944444444444444,3221,13
20216,0.0064516129032258064,3221,11
20217,0.006369426751592357,6,3219
20218,0.005555555555555556,4,3219
20219,0.006622516556291391,3221,13
20220,0.006134969325153374,5,3219
20221,0.004784688995215311,4,3219
20222,0.009433962264150943,3221,6
20223,0.07142857142857142,4,3219
20224,0.002793296089385475,6,908
20225,0.002793296089385475,908,10
20226,0.07692307692307693,3221,6
20227,0.0022471910112359553,17,3219
20228,0.017543859649122806,9,2000
20229,0.012658227848101266,9,1927
20230,0.012658227848101266,1900,9
20231,0.017543859649122806,1964,9
20232,0.0041841004184100415,3221,18
20233,0.03333333333333333,1902,13
20234,0.011627906976744186,7,8
20235,0.03333333333333333,13,1925
20236,0.010752688172043012,13,1927
20237,0.010752688172043012,1900,13
20238,0.009009009009009009,22,1928
20239,0.008928571428571428,1937,23
20240,0.0020920502092050207,3260,14
20241,0.038461538461538464,1754,20
20242,0.04,20,1753
20243,0.0017605633802816902,22,2000
20244,0.02564102564102564,22,4752
20245,0.04,22,662
20246,0.023255813953488372,2174,23
20247,0.0015360983102918587,1964,23
20248,0.03333333333333333,663,23
20249,0.0040650406504065045,22,3154
20250,0.0024752475247524753,1391,23
20251,0.005917159763313609,28,1600
20252,0.000700770847932726,2174,2
20253,0.005917159763313609,1566,19
20254,0.0007587253414264037,2,4752
20255,0.02127659574468085,19,1753
20256,0.02127659574468085,1754,19
20257,0.0008058017727639,4,24
20258,0.006578947368421052,1902,12
20259,0.006578947368421052,12,1925
20260,0.009900990099009901,12,2000
20261,0.030303030303030304,1937,13
20262,0.022727272727272728,1754,14
20263,0.009900990099009901,1964,12
20264,0.030303030303030304,13,1928
20265,0.025,14,1753
20266,0.005714285714285714,13,3154
20267,0.0196078431372549,12,1600
20268,0.09090909090909091,2174,13
20269,0.0196078431372549,1566,12
20270,0.05,13,662
20271,0.018867924528301886,13,4752
20272,0.05,663,13
20273,0.0049261083743842365,1902,14
20274,0.00558659217877095,14,1925
20275,0.007462686567164179,14,1907
20276,1.0,1525,17
20277,1.0,26,1518
20278,0.008771929824561403,26,1600
20279,0.00625,1876,14
20280,0.008771929824561403,1566,17
20281,0.006329113924050633,3221,12
20282,0.002145922746781116,14,1927
20283,0.001736111111111111,1900,14
20284,0.00558659217877095,6,3219
20285,0.030303030303030304,1902,12
20286,0.06666666666666667,12,1928
20287,0.030303030303030304,12,1925
20288,0.009615384615384616,10,1927
20289,0.06666666666666667,1937,12
20290,0.003401360544217687,3,3154
20291,0.009615384615384616,1900,10
20292,0.0030864197530864196,908,8
20293,0.0030864197530864196,5,908
20294,0.007633587786259542,3221,8
20295,0.006993006993006993,2,3219
20296,0.01639344262295082,12,9
20297,0.003003003003003003,5,3219
20298,0.0037735849056603774,3260,9
20299,0.004608294930875576,3221,8
20300,0.00625,3221,9
20301,0.0033003300330033004,4,3219
20302,0.0008051529790660225,3,3865
20303,0.018867924528301886,15,1928
20304,0.01694915254237288,15,1518
20305,0.019230769230769232,1937,15
20306,0.01694915254237288,1525,15
20307,0.011494252873563218,12,1597
20308,0.012987012987012988,12,1927
20309,0.018867924528301886,12,1753
20310,0.011494252873563218,1562,12
20311,0.018867924528301886,1754,12
20312,0.012987012987012988,1900,12
20313,0.029411764705882353,12,2000
20314,0.0026954177897574125,19,605
20315,0.0038022813688212928,18,2000
20316,0.002680965147453083,3260,19
20317,0.0034129692832764505,1964,19
20318,0.029411764705882353,1964,12
20319,0.014285714285714285,1902,12
20320,0.014285714285714285,12,1925
20321,0.003424657534246575,19,1907
20322,0.002890173410404624,1876,19
20323,0.002583979328165375,1902,19
20324,0.003215434083601286,19,1925
20325,0.0056179775280898875,7,908
20326,0.0056179775280898875,908,12
20327,0.037037037037037035,15,2000
20328,0.037037037037037035,1964,15
20329,0.07142857142857142,592,9
20330,0.08333333333333333,1900,15
20331,0.08333333333333333,15,1927
20332,0.02564102564102564,3,4752
20333,0.0058823529411764705,15,1600
20334,0.005847953216374269,1566,15
20335,0.05,17,1905
20336,0.05,1875,17
20337,0.005780346820809248,3221,12
20338,0.003076923076923077,6,3219
20339,0.07142857142857142,276,2
20340,0.005405405405405406,3260,24
20341,0.003194888178913738,19,3219
20342,0.0030120481927710845,908,8
20343,0.0030120481927710845,5,908
20344,0.0034602076124567475,3260,10
20345,0.006024096385542169,3221,19
20346,0.007874015748031496,3221,54
20347,0.004694835680751174,3221,19
20348,0.006993006993006993,22,3219
20349,0.004405286343612335,13,3219
20350,0.03333333333333333,12,1597
20351,0.03333333333333333,1562,12
20352,0.0013531799729364006,3260,17
20353,0.022727272727272728,14,1927
20354,0.022727272727272728,1900,14
20355,0.005,3221,11
20356,0.002793296089385475,3260,8
20357,0.005434782608695652,2,4752
20358,0.0045662100456621,6,3219
20359,0.0019267822736030828,2,3865
20360,0.027777777777777776,1391,3
20361,0.00819672131147541,3221,8
20362,0.005025125628140704,3221,16
20363,0.047619047619047616,3,3154
20364,0.02631578947368421,14,1753
20365,0.004329004329004329,5,3219
20366,0.025,1754,14
20367,0.004761904761904762,4,3219
20368,0.02040816326530612,12,1753
20369,0.02040816326530612,1754,12
20370,0.006097560975609756,3221,9
20371,0.005319148936170213,5,3219
20372,0.003205128205128205,10,1600
20373,0.011235955056179775,10,1905
20374,0.011235955056179775,1875,10
20375,0.0005027652086475615,3260,20
20376,0.003205128205128205,1566,10
20377,0.004608294930875576,4,3219
20378,0.007462686567164179,3221,10
20379,0.08333333333333333,10,1928
20380,0.08333333333333333,1937,10
20381,0.058823529411764705,11,1928
20382,0.0625,11,1518
20383,0.058823529411764705,1937,11
20384,0.0625,1525,11
20385,0.007142857142857143,3221,13
20386,0.004608294930875576,6,3219
20387,0.010101010101010102,3221,9
20388,0.009259259259259259,4,3219
20389,0.014084507042253521,20,1928
20390,0.013888888888888888,1937,21
20391,0.002857142857142857,7,3219
20392,0.0053475935828877,3221,11
20393,0.3333333333333333,3,4752
20394,0.003205128205128205,3260,15
20395,0.014285714285714285,3,3865
20396,0.0017006802721088435,3,4752
20397,0.004201680672268907,6,908
20398,0.09090909090909091,2,3865
20399,0.25,2,4752
20400,0.004201680672268907,908,10
20401,0.0016025641025641025,2174,3
20402,0.005434782608695652,3221,15
20403,0.004329004329004329,9,3219
20404,0.0022675736961451248,3260,6
20405,0.0009090909090909091,1977,2
20406,0.0007163323782234957,1977,3
20407,0.018518518518518517,15,1928
20408,0.02,15,1518
20409,0.018518518518518517,1937,17
20410,0.0196078431372549,1525,17
20411,0.006622516556291391,3260,10
20412,0.005434782608695652,15,1753
20413,0.0196078431372549,16,1753
20414,0.005050505050505051,1754,15
20415,0.0196078431372549,1754,16
20416,0.0064516129032258064,3221,33
20417,0.0055248618784530384,15,3219
20418,0.002717391304347826,908,17
20419,0.00273224043715847,17,908
20420,0.006211180124223602,3221,31
20421,0.007042253521126761,3221,10
20422,0.004405286343612335,3221,16
20423,0.005405405405405406,17,3219
20424,0.005847953216374269,5,3219
20425,0.00392156862745098,16,3219
20426,0.14285714285714285,1067,9
20427,0.009708737864077669,3221,7
20428,0.00641025641025641,3260,12
20429,0.009523809523809525,4,3219
20430,0.04,11,1907
20431,0.001336898395721925,3,4752
20432,0.0051813471502590676,3,3865
20433,0.04,1876,11
20434,0.006756756756756757,1566,18
20435,0.006756756756756757,18,1600
20436,0.002325581395348837,7,908
20437,0.016666666666666666,15,1907
20438,1.0,4,338
20439,0.002320185614849188,908,15
20440,1.0,349,6
20441,0.016666666666666666,1876,15
20442,0.003003003003003003,15,2000
20443,0.0035087719298245615,1964,15
20444,0.0036363636363636364,15,1905
20445,0.0036363636363636364,1875,15
20446,0.047619047619047616,15,1597
20447,0.047619047619047616,1562,15
20448,0.004830917874396135,12,3219
20449,0.00641025641025641,3221,20
20450,0.003289473684210526,15,1905
20451,0.0029069767441860465,1875,15
20452,0.002304147465437788,15,1907
20453,0.0017211703958691911,1876,15
20454,0.001557632398753894,2,4752
20455,0.06666666666666667,1615,17
20456,0.005494505494505495,3221,22
20457,0.06666666666666667,17,1642
20458,0.005208333333333333,16,3219
20459,0.0037735849056603774,3,3154
20460,0.0034602076124567475,3,4752
20461,0.0018796992481203006,908,12
20462,0.005154639175257732,1754,18
20463,0.0018796992481203006,7,908
20464,0.005952380952380952,3221,15
20465,0.00546448087431694,16,1753
20466,0.0056179775280898875,9,3219
20467,0.01020408163265306,12,1597
20468,0.01020408163265306,1562,12
20469,0.005235602094240838,4,3219
20470,0.0028735632183908046,908,9
20471,0.0028735632183908046,6,908
20472,0.0053475935828877,3221,11
20473,0.004201680672268907,5,3219
20474,0.00819672131147541,3221,8
20475,0.125,13,1905
20476,0.125,1875,13
20477,0.2,13,1600
20478,0.2,1566,13
20479,0.5,13,1927
20480,0.5,1900,13
20481,0.007042253521126761,21,1753
20482,0.012195121951219513,1,3154
20483,0.0053475935828877,1754,21
20484,0.002380952380952381,908,16
20485,0.002380952380952381,15,908
20486,0.0011086474501108647,1875,20
20487,0.0012903225806451613,20,1905
20488,0.0030864197530864196,10,3219
20489,0.006329113924050633,3221,9
20490,0.004761904761904762,3221,8
20491,0.005813953488372093,3221,13
20492,0.005434782608695652,3221,12
20493,0.006493506493506494,10,3219
20494,0.0072992700729927005,3221,16
