name,node_type,is_machine
C16251$@DOM1,user,True
C17137,computer,False
C17137$@DOM1,user,True
C17595,computer,False
C17595$@DOM1,user,True
C1903$@DOM1,user,True
C1990,computer,False
C1989$@DOM1,user,True
C277,computer,False
C277$@DOM1,user,True
C4820,computer,False
C4820$@DOM1,user,True
LOCAL SERVICE@C10095,user,False
C9206,computer,False
U1588@DOM1,user,False
C1075,computer,False
C7952,computer,False
U2910@DOM1,user,False
C8647,computer,False
U3281@DOM1,user,False
C50,computer,False
U354@DOM1,user,False
C10784,computer,False
U4270@DOM1,user,False
C2236,computer,False
C17211,computer,False
C9516,computer,False
C10105,computer,False
C10105$@DOM1,user,True
C11161$@DOM1,user,True
C1227,computer,False
C1227$@DOM1,user,True
C12675,computer,False
C12675$@DOM1,user,True
C1306,computer,False
C1306$@DOM1,user,True
C13260,computer,False
C13260$@DOM1,user,True
C14001,computer,False
C14001$@DOM1,user,True
C14964,computer,False
C14964$@DOM1,user,True
C16428$@DOM1,user,True
C16709,computer,False
C1778,computer,False
C1777$@DOM1,user,True
C1828,computer,False
C1827$@DOM1,user,True
C1915,computer,False
C1914$@DOM1,user,True
C2087,computer,False
C2087$@DOM1,user,True
C2648,computer,False
C269,computer,False
C269$@DOM1,user,True
C2873$@DOM1,user,True
C3422,computer,False
C3422$@DOM1,user,True
C3896,computer,False
C3895$@DOM1,user,True
C6872$@DOM1,user,True
C7952$@DOM1,user,True
C881,computer,False
C881$@DOM1,user,True
C9671,computer,False
C9671$@DOM1,user,True
C9997,computer,False
C9997$@DOM1,user,True
LOCAL SERVICE@C9195,user,False
U11857@DOM1,user,False
C11632,computer,False
U1530@DOM1,user,False
C12897,computer,False
U1825@DOM1,user,False
C10911,computer,False
U4296@DOM1,user,False
U42@DOM1,user,False
U4600@DOM1,user,False
C9629,computer,False
U4691@DOM1,user,False
C12490,computer,False
U5301@C12490,user,False
U5305@DOM1,user,False
U6676@DOM1,user,False
C1622,computer,False
C17,computer,False
U788@DOM1,user,False
U99@DOM1,user,False
C11001,computer,False
C1601,computer,False
C26612,computer,False
C6558,computer,False
C8751,computer,False
C10089,computer,False
C10089$@DOM1,user,True
C10249$@DOM1,user,True
C11001$@DOM1,user,True
C11885$@DOM1,user,True
C1192,computer,False
C1192$@DOM1,user,True
C15348$@DOM1,user,True
C16880$@DOM1,user,True
C1914,computer,False
C1983,computer,False
C1982$@DOM1,user,True
C798,computer,False
C2178,computer,False
C2177$@DOM1,user,True
C3389,computer,False
C3389$@DOM1,user,True
C4973,computer,False
C4973$@DOM1,user,True
C5500$@DOM1,user,True
C5500,computer,False
C5778,computer,False
C5778$@DOM1,user,True
C6207,computer,False
C6207$@DOM1,user,True
C622,computer,False
C622$@DOM1,user,True
C6558$@DOM1,user,True
C714$@DOM1,user,True
C7210,computer,False
C7210$@DOM1,user,True
C7270,computer,False
C7270$@DOM1,user,True
C8232,computer,False
C8232$@DOM1,user,True
C8751$@DOM1,user,True
C9407,computer,False
C9407$@DOM1,user,True
C3750,computer,False
LOCAL SERVICE@C3750,user,False
C10927,computer,False
NETWORK SERVICE@C10927,user,False
C9364,computer,False
U3642@DOM1,user,False
U4015@DOM1,user,False
C1871,computer,False
U8117@C1871,user,False
C13477,computer,False
U998@DOM1,user,False
C13358,computer,False
C1069,computer,False
C1069$@DOM1,user,True
C11772$@DOM1,user,True
C12069,computer,False
C12069$@DOM1,user,True
C1300,computer,False
C1300$@DOM1,user,True
C13358$@DOM1,user,True
C1364,computer,False
C1364$@DOM1,user,True
C1453,computer,False
C1453$@DOM1,user,True
C15520,computer,False
C15520$@DOM1,user,True
C1601$@DOM1,user,True
C174,computer,False
C174$@DOM1,user,True
C17437,computer,False
C1774,computer,False
C1773$@DOM1,user,True
C1821,computer,False
C1931,computer,False
C247,computer,False
C247$@DOM1,user,True
C5059,computer,False
C5059$@DOM1,user,True
C5061,computer,False
C5061$@DOM1,user,True
C5530,computer,False
C5530$@DOM1,user,True
C6419,computer,False
C6419$@DOM1,user,True
C6452,computer,False
C6451$@DOM1,user,True
C6967,computer,False
C6967$@DOM1,user,True
C788,computer,False
C788$@DOM1,user,True
C8165,computer,False
C8165$@DOM1,user,True
C9409,computer,False
LOCAL SERVICE@C9409,user,False
NETWORK SERVICE@C14227,user,False
C2253,computer,False
C2143,computer,False
U134@DOM1,user,False
U1627@DOM1,user,False
U222@DOM1,user,False
U2317@DOM1,user,False
U259@DOM1,user,False
U260@DOM1,user,False
U261@DOM1,user,False
U262@DOM1,user,False
U2995@DOM1,user,False
C10024,computer,False
U3968@DOM1,user,False
U4400@DOM1,user,False
C2731,computer,False
C12203,computer,False
U5039@DOM1,user,False
C13007,computer,False
U5535@DOM1,user,False
C14526,computer,False
U6452@DOM1,user,False
C2706,computer,False
C10349$@DOM1,user,True
C11819,computer,False
C11819$@DOM1,user,True
C11950,computer,False
C11950$@DOM1,user,True
C12408,computer,False
C12766,computer,False
C12766$@DOM1,user,True
C13436,computer,False
C13436$@DOM1,user,True
U5824@DOM1,user,False
C1345,computer,False
C1345$@DOM1,user,True
C13732,computer,False
C13732$@DOM1,user,True
C14087,computer,False
C14087$@DOM1,user,True
C14112,computer,False
C14112$@DOM1,user,True
C1512,computer,False
C1512$@DOM1,user,True
C16871$@DOM1,user,True
C17636,computer,False
C17052$@DOM1,user,True
C2126,computer,False
C2126$@DOM1,user,True
C2130,computer,False
C2129$@DOM1,user,True
C2504,computer,False
C2504$@DOM1,user,True
C3211,computer,False
C3211$@DOM1,user,True
SYSTEM@C3211,user,False
C3664,computer,False
C3664$@DOM1,user,True
C5232,computer,False
C5232$@DOM1,user,True
C5811,computer,False
C5811$@DOM1,user,True
C669,computer,False
C669$@DOM1,user,True
C6750,computer,False
C6750$@DOM1,user,True
C8234,computer,False
C8234$@DOM1,user,True
C9262,computer,False
C9262$@DOM1,user,True
C9289,computer,False
C9289$@DOM1,user,True
C955,computer,False
C955$@DOM1,user,True
C973,computer,False
C973$@DOM1,user,True
C11270,computer,False
LOCAL SERVICE@C11270,user,False
C3736,computer,False
LOCAL SERVICE@C3736,user,False
C2475,computer,False
NETWORK SERVICE@C2475,user,False
C9888,computer,False
NETWORK SERVICE@C9888,user,False
C8681,computer,False
U3213@DOM1,user,False
C8550,computer,False
U3480@DOM1,user,False
C10909,computer,False
U4587@DOM1,user,False
C13041,computer,False
C2631,computer,False
C15068,computer,False
C10587,computer,False
C10587$@DOM1,user,True
U4161@DOM1,user,False
C11421$@DOM1,user,True
C1254,computer,False
C1254$@DOM1,user,True
C1331,computer,False
C1331$@DOM1,user,True
C13615,computer,False
C13615$@DOM1,user,True
C1389,computer,False
C1389$@DOM1,user,True
C15068$@DOM1,user,True
C17375,computer,False
C17375$@DOM1,user,True
C1944,computer,False
C2079$@DOM1,user,True
C3371,computer,False
C3371$@DOM1,user,True
C4219$@DOM1,user,True
C4219,computer,False
C4964,computer,False
C4964$@DOM1,user,True
C5156$@DOM1,user,True
C5599,computer,False
C5598$@DOM1,user,True
C6100,computer,False
C6100$@DOM1,user,True
C9268,computer,False
C9268$@DOM1,user,True
C7454,computer,False
LOCAL SERVICE@C7454,user,False
U10403@DOM1,user,False
C10656,computer,False
U4171@DOM1,user,False
U6898@DOM1,user,False
U7566@DOM1,user,False
C1435,computer,False
C6675,computer,False
C1011$@DOM1,user,True
C1112,computer,False
C1112$@DOM1,user,True
C11484,computer,False
C11484$@DOM1,user,True
C12214$@DOM1,user,True
C13298,computer,False
C13298$@DOM1,user,True
C13312$@DOM1,user,True
C13406,computer,False
C13406$@DOM1,user,True
C13719,computer,False
C13719$@DOM1,user,True
C1413,computer,False
C1413$@DOM1,user,True
C1435$@DOM1,user,True
C14402,computer,False
C14402$@DOM1,user,True
C15829$@DOM1,user,True
C15829,computer,False
C2250,computer,False
C2090,computer,False
C2090$@DOM1,user,True
C2180,computer,False
C2179$@DOM1,user,True
C2465,computer,False
C2465$@DOM1,user,True
C2492,computer,False
C2491$@DOM1,user,True
C2602,computer,False
C2602$@DOM1,user,True
C2758,computer,False
C2758$@DOM1,user,True
C4285,computer,False
C3811$@DOM1,user,True
C4991,computer,False
C4990$@DOM1,user,True
C6093,computer,False
C6093$@DOM1,user,True
C7964$@DOM1,user,True
C8333,computer,False
C8333$@DOM1,user,True
C914,computer,False
C914$@DOM1,user,True
C9986,computer,False
C17674,computer,False
NETWORK SERVICE@C17674,user,False
NETWORK SERVICE@C1832,user,False
C490,computer,False
U109@DOM1,user,False
C10867,computer,False
C4025,computer,False
U1464@C4025,user,False
U2878@DOM1,user,False
U3206@DOM1,user,False
C8585,computer,False
U3790@DOM1,user,False
C10043,computer,False
U3914@DOM1,user,False
C13581,computer,False
U6233@DOM1,user,False
C10243,computer,False
C11435,computer,False
C6937,computer,False
C7958,computer,False
C10243$@DOM1,user,True
C10583,computer,False
C10583$@DOM1,user,True
C11435$@DOM1,user,True
C11506,computer,False
C11506$@DOM1,user,True
C11583,computer,False
C11583$@DOM1,user,True
C127,computer,False
C127$@DOM1,user,True
C13306,computer,False
C13306$@DOM1,user,True
C1337,computer,False
C1337$@DOM1,user,True
C14114,computer,False
C14114$@DOM1,user,True
C14302,computer,False
C14302$@DOM1,user,True
C15518,computer,False
C15518$@DOM1,user,True
C15895,computer,False
C2112,computer,False
C2111$@DOM1,user,True
C3839,computer,False
C3839$@DOM1,user,True
C3880,computer,False
C3880$@DOM1,user,True
C4106,computer,False
C4106$@DOM1,user,True
C4278,computer,False
C4278$@DOM1,user,True
C4984,computer,False
C4984$@DOM1,user,True
C4995,computer,False
C4994$@DOM1,user,True
C793$@DOM1,user,True
C7958$@DOM1,user,True
C9206$@DOM1,user,True
C9462,computer,False
C9462$@DOM1,user,True
C17094,computer,False
NETWORK SERVICE@C17094,user,False
C3935,computer,False
NETWORK SERVICE@C3935,user,False
NETWORK SERVICE@C7210,user,False
C5248,computer,False
U1120@DOM1,user,False
U1370@DOM1,user,False
C320,computer,False
U176@DOM1,user,False
U2122@DOM1,user,False
C6407,computer,False
C6546,computer,False
C2127,computer,False
C10028,computer,False
U3884@DOM1,user,False
C10518,computer,False
U3993@DOM1,user,False
U463@DOM9,user,False
C2240,computer,False
C8500,computer,False
U4652@DOM16,user,False
U4524@DOM1,user,False
C12373,computer,False
U5128@DOM1,user,False
U5508@DOM1,user,False
C1998,computer,False
U7048@DOM1,user,False
C1016,computer,False
C1016$@DOM1,user,True
C11080,computer,False
C11080$@DOM1,user,True
C1395,computer,False
C1395$@DOM1,user,True
C1578,computer,False
C1578$@DOM1,user,True
C15920,computer,False
C15920$@DOM1,user,True
C1746$@DOM1,user,True
C2074,computer,False
C2073$@DOM1,user,True
C2131,computer,False
C2131$@DOM1,user,True
C2276,computer,False
C2275$@DOM1,user,True
C4248,computer,False
C4248$@DOM1,user,True
C4996,computer,False
C4996$@DOM1,user,True
C5188$@DOM1,user,True
C831,computer,False
C831$@DOM1,user,True
C8342$@DOM1,user,True
C8377$@DOM1,user,True
C9152$@DOM1,user,True
C946$@DOM1,user,True
C8752,computer,False
NETWORK SERVICE@C8752,user,False
C472,computer,False
C2627,computer,False
C1315,computer,False
U252@DOM1,user,False
C11433,computer,False
U4658@DOM1,user,False
U4932@DOM1,user,False
C12434,computer,False
U5245@DOM1,user,False
C12547,computer,False
C10263,computer,False
C10269,computer,False
C1338,computer,False
C15001,computer,False
C2035,computer,False
C2089,computer,False
C10263$@DOM1,user,True
C10269$@DOM1,user,True
C11250,computer,False
C11250$@DOM1,user,True
C1144,computer,False
C1144$@DOM1,user,True
C12547$@DOM1,user,True
C12808,computer,False
C12808$@DOM1,user,True
C12959,computer,False
C12959$@DOM1,user,True
C1338$@DOM1,user,True
C13738,computer,False
C13738$@DOM1,user,True
C14346$@DOM1,user,True
C14409$@DOM1,user,True
C1459,computer,False
C1459$@DOM1,user,True
C15001$@DOM1,user,True
C15010,computer,False
C1775,computer,False
C1775$@DOM1,user,True
C2035$@DOM1,user,True
C2089$@DOM1,user,True
C2381,computer,False
C2380$@DOM1,user,True
C2390,computer,False
C2390$@DOM1,user,True
C3031,computer,False
C3031$@DOM1,user,True
C343$@DOM1,user,True
C3442$@DOM1,user,True
C6091,computer,False
C6091$@DOM1,user,True
C9216,computer,False
C9533,computer,False
C9533$@DOM1,user,True
C14309,computer,False
U1393@DOM1,user,False
C11733,computer,False
U1775@DOM1,user,False
U4360@DOM1,user,False
C11061,computer,False
U4483@DOM1,user,False
U5285@DOM1,user,False
C13225,computer,False
U5638@DOM1,user,False
U5829@DOM1,user,False
C1479,computer,False
C10035,computer,False
C10035$@DOM1,user,True
C10065,computer,False
C10900,computer,False
C10900$@DOM1,user,True
C11202,computer,False
C11202$@DOM1,user,True
C11957,computer,False
C11957$@DOM1,user,True
C14177,computer,False
C14177$@DOM1,user,True
C15548$@DOM1,user,True
C16264,computer,False
C16264$@DOM1,user,True
C17530,computer,False
C17530$@DOM1,user,True
SYSTEM@C17530,user,False
C2366,computer,False
C2365$@DOM1,user,True
C2760,computer,False
C2760$@DOM1,user,True
C3186,computer,False
C3186$@DOM1,user,True
C3842,computer,False
C3842$@DOM1,user,True
C4615$@DOM1,user,True
C4992,computer,False
C4992$@DOM1,user,True
C7539,computer,False
C7539$@DOM1,user,True
C8178,computer,False
C8178$@DOM1,user,True
C880,computer,False
C880$@DOM1,user,True
NETWORK SERVICE@C3371,user,False
U4315@DOM1,user,False
C12406,computer,False
C17297,computer,False
U7984@DOM1,user,False
C12482,computer,False
ANONYMOUS LOGON@C12482,user,False
C2647,computer,False
ANONYMOUS LOGON@C2647,user,False
C12201,computer,False
C12201$@DOM1,user,True
C12632,computer,False
C12632$@DOM1,user,True
C13041$@DOM1,user,True
C1703$@DOM1,user,True
C204,computer,False
C204$@DOM1,user,True
C208,computer,False
C208$@DOM1,user,True
C3796,computer,False
C3796$@DOM1,user,True
C5004,computer,False
C5004$@DOM1,user,True
C8209,computer,False
C8209$@DOM1,user,True
C8498,computer,False
C8498$@DOM1,user,True
NETWORK SERVICE@C11272,user,False
C17691,computer,False
NETWORK SERVICE@C17691,user,False
U3756@DOM1,user,False
C26796,computer,False
U4311@DOM1,user,False
C11074,computer,False
U4454@DOM1,user,False
C10251,computer,False
C10265,computer,False
C10251$@DOM1,user,True
C10265$@DOM1,user,True
C12356,computer,False
C12356$@DOM1,user,True
C1247,computer,False
C1247$@DOM1,user,True
C12636,computer,False
C14309$@DOM1,user,True
C1509,computer,False
C1509$@DOM1,user,True
C1705$@DOM1,user,True
C1754,computer,False
C1754$@DOM1,user,True
C1781,computer,False
C2294$@DOM1,user,True
C2294,computer,False
C3436,computer,False
C3436$@DOM1,user,True
C3443$@DOM1,user,True
C4645,computer,False
C4645$@DOM1,user,True
C4981,computer,False
C4981$@DOM1,user,True
C5661,computer,False
C5660$@DOM1,user,True
C82,computer,False
C82$@DOM1,user,True
C9256,computer,False
C9256$@DOM1,user,True
C9375,computer,False
C9375$@DOM1,user,True
C9595,computer,False
C9595$@DOM1,user,True
C2436,computer,False
NETWORK SERVICE@C2436,user,False
NETWORK SERVICE@C4057,user,False
C1833,computer,False
U118@DOM1,user,False
C1964,computer,False
U164@DOM1,user,False
U1255@DOM1,user,False
U1353@DOM1,user,False
C6257,computer,False
U2088@DOM1,user,False
C1770,computer,False
U3420@DOM1,user,False
C3455,computer,False
U5292@DOM1,user,False
C13426,computer,False
U5817@DOM1,user,False
C14842,computer,False
U6623@DOM1,user,False
C2737,computer,False
C10131,computer,False
C10131$@DOM1,user,True
C11053$@DOM1,user,True
C11053,computer,False
C11086,computer,False
C11086$@DOM1,user,True
C12877,computer,False
C13424,computer,False
C13424$@DOM1,user,True
C13945,computer,False
C13945$@DOM1,user,True
C1397,computer,False
C1397$@DOM1,user,True
C14506,computer,False
C1940$@DOM1,user,True
C2229,computer,False
C2229$@DOM1,user,True
C2475$@DOM1,user,True
C4028,computer,False
C4998,computer,False
C4998$@DOM1,user,True
C5002,computer,False
C5002$@DOM1,user,True
C5008,computer,False
C5008$@DOM1,user,True
C5190,computer,False
C5190$@DOM1,user,True
C648,computer,False
C648$@DOM1,user,True
LOCAL SERVICE@C12547,user,False
NETWORK SERVICE@C12547,user,False
U2158@DOM1,user,False
C7802,computer,False
U2826@DOM1,user,False
C8949,computer,False
U3432@DOM1,user,False
U3697@DOM1,user,False
C4835,computer,False
U422@DOM1,user,False
C10091,computer,False
C10091$@DOM1,user,True
C12753,computer,False
C12753$@DOM1,user,True
C13323,computer,False
C13323$@DOM1,user,True
C15948,computer,False
C15948$@DOM1,user,True
C16030,computer,False
C16030$@DOM1,user,True
C1609,computer,False
C1609$@DOM1,user,True
C16694,computer,False
C16694$@DOM1,user,True
C16777,computer,False
C16777$@DOM1,user,True
C16869,computer,False
C17701,computer,False
C17701$@DOM1,user,True
C2233,computer,False
C2233$@DOM1,user,True
C3483,computer,False
C3483$@DOM1,user,True
C3906,computer,False
C3906$@DOM1,user,True
C4537,computer,False
C495,computer,False
C495$@DOM1,user,True
C5012,computer,False
C5012$@DOM1,user,True
C5441$@DOM1,user,True
C5441,computer,False
C5959,computer,False
C5959$@DOM1,user,True
C6027$@DOM1,user,True
C6027,computer,False
C671,computer,False
C671$@DOM1,user,True
C7139,computer,False
C7139$@DOM1,user,True
C742$@DOM1,user,True
C8246,computer,False
C8246$@DOM1,user,True
C8248,computer,False
C8248$@DOM1,user,True
C8371,computer,False
C8371$@DOM1,user,True
C8949$@DOM1,user,True
U4050@DOM1,user,False
C12244,computer,False
U5119@DOM1,user,False
C12960,computer,False
U5500@DOM1,user,False
C2438,computer,False
U5653@DOM1,user,False
C14206,computer,False
U6266@DOM1,user,False
C16239,computer,False
U7435@DOM1,user,False
C4085,computer,False
C6537,computer,False
C10811,computer,False
C10811$@DOM1,user,True
C11539,computer,False
C11539$@DOM1,user,True
C1176,computer,False
C1176$@DOM1,user,True
C12341$@DOM1,user,True
C13675,computer,False
C13674$@DOM1,user,True
C1513,computer,False
C1513$@DOM1,user,True
C16438,computer,False
C16438$@DOM1,user,True
C4988,computer,False
C4988$@DOM1,user,True
C6203,computer,False
C6203$@DOM1,user,True
C9087$@DOM1,user,True
C9087,computer,False
C8439,computer,False
LOCAL SERVICE@C8439,user,False
C175,computer,False
U139@DOM1,user,False
U2288@DOM1,user,False
C6756,computer,False
C16899,computer,False
U7769@DOM1,user,False
C16320,computer,False
C3226,computer,False
C6857,computer,False
C8659,computer,False
C1083,computer,False
C13197,computer,False
C13197$@DOM1,user,True
C14256,computer,False
C14256$@DOM1,user,True
C14298,computer,False
C14298$@DOM1,user,True
C1489,computer,False
C1489$@DOM1,user,True
C16320$@DOM1,user,True
C2039$@DOM1,user,True
C2350$@DOM1,user,True
C2351,computer,False
C2438$@DOM1,user,True
C3226$@DOM1,user,True
C3286,computer,False
C3286$@DOM1,user,True
C3857,computer,False
C3857$@DOM1,user,True
C4497,computer,False
C4497$@DOM1,user,True
C4986,computer,False
C4986$@DOM1,user,True
C5000,computer,False
C5000$@DOM1,user,True
C5018,computer,False
C5018$@DOM1,user,True
C590,computer,False
C590$@DOM1,user,True
C6857$@DOM1,user,True
C6975,computer,False
C6975$@DOM1,user,True
C7373,computer,False
C7373$@DOM1,user,True
C8350,computer,False
C8350$@DOM1,user,True
C8659$@DOM1,user,True
C25343,computer,False
C9645$@DOM1,user,True
C4002,computer,False
NETWORK SERVICE@C4002,user,False
C3223,computer,False
U1436@DOM1,user,False
C5850,computer,False
U1733@DOM1,user,False
C2625,computer,False
U206@DOM1,user,False
U205@C2625,user,False
C12687,computer,False
U5441@DOM1,user,False
U5631@DOM1,user,False
U5836@DOM1,user,False
C16809,computer,False
U7719@DOM1,user,False
U8186@DOM1,user,False
C2908,computer,False
ANONYMOUS LOGON@C2908,user,False
C1017$@DOM1,user,True
C1405,computer,False
C1405$@DOM1,user,True
C1545,computer,False
C1545$@DOM1,user,True
C15694,computer,False
C15694$@DOM1,user,True
C16340,computer,False
C16340$@DOM1,user,True
C1760$@DOM1,user,True
C1760,computer,False
C1946$@DOM1,user,True
C1946,computer,False
C2042$@DOM1,user,True
C2993,computer,False
C2993$@DOM1,user,True
C322$@DOM1,user,True
C4282,computer,False
C4282$@DOM1,user,True
C6841,computer,False
C6841$@DOM1,user,True
C728,computer,False
C728$@DOM1,user,True
C786,computer,False
C786$@DOM1,user,True
C8320,computer,False
C8320$@DOM1,user,True
C9399,computer,False
C9399$@DOM1,user,True
NETWORK SERVICE@C14346,user,False
U10476@DOM1,user,False
U1606@DOM1,user,False
C1330,computer,False
U4762@DOM1,user,False
C2951,computer,False
U5373@DOM1,user,False
C15412,computer,False
U7023@DOM1,user,False
C1388,computer,False
U787@DOM1,user,False
C3276,computer,False
ANONYMOUS LOGON@C3276,user,False
C10362,computer,False
C7256,computer,False
C817,computer,False
C10123,computer,False
C10123$@DOM1,user,True
C1024,computer,False
C1024$@DOM1,user,True
C10362$@DOM1,user,True
C11171$@DOM1,user,True
C1138,computer,False
C1138$@DOM1,user,True
C14358,computer,False
C14358$@DOM1,user,True
C15016,computer,False
C15016$@DOM1,user,True
C15741,computer,False
C15741$@DOM1,user,True
C16418,computer,False
C16418$@DOM1,user,True
C2557,computer,False
C2557$@DOM1,user,True
C3034$@DOM1,user,True
C418,computer,False
C418$@DOM1,user,True
C2191,computer,False
C5481,computer,False
C714,computer,False
C7256$@DOM1,user,True
C817$@DOM1,user,True
C8509,computer,False
C8509$@DOM1,user,True
U3296@DOM1,user,False
LOCAL SERVICE@C13406,user,False
NETWORK SERVICE@C5441,user,False
U298,computer,False
C9120,computer,False
U3491@DOM1,user,False
U4105@DOM1,user,False
C10858,computer,False
U4274@DOM1,user,False
C16841,computer,False
U4407@DOM1,user,False
U463@?,user,False
U490@DOM1,user,False
C13035,computer,False
U5502@DOM1,user,False
C2765,computer,False
ANONYMOUS LOGON@C2679,user,False
C2317,computer,False
C12029,computer,False
C12029$@DOM1,user,True
C12185,computer,False
C12185$@DOM1,user,True
C17235,computer,False
C17235$@DOM1,user,True
C2211,computer,False
C2211$@DOM1,user,True
C290,computer,False
C5299,computer,False
C5299$@DOM1,user,True
C9120$@DOM1,user,True
C5764,computer,False
U1595@DOM1,user,False
U3778@DOM1,user,False
C9760,computer,False
C11578,computer,False
U4733@DOM1,user,False
U5121@DOM1,user,False
C4470,computer,False
U6392@DOM1,user,False
C791,computer,False
C12868,computer,False
C12868$@DOM1,user,True
SYSTEM@C12868,user,False
C14339,computer,False
C14339$@DOM1,user,True
C14421,computer,False
C14421$@DOM1,user,True
C16158,computer,False
C16158$@DOM1,user,True
C2278$@DOM1,user,True
C2727,computer,False
C2727$@DOM1,user,True
C3665,computer,False
C3665$@DOM1,user,True
C72,computer,False
C72$@DOM1,user,True
C7693$@DOM1,user,True
C791$@DOM1,user,True
C8943$@DOM1,user,True
C986,computer,False
U1115@DOM1,user,False
U226@DOM1,user,False
C2696,computer,False
U3580@DOM1,user,False
U3717@DOM1,user,False
C9801,computer,False
U3776@DOM1,user,False
U4006@DOM1,user,False
C12137,computer,False
U5049@DOM1,user,False
U5944@DOM1,user,False
C14760,computer,False
U6577@DOM1,user,False
C3078,computer,False
U860@DOM1,user,False
C1460,computer,False
C10144$@DOM1,user,True
C11045,computer,False
C11045$@DOM1,user,True
C11376$@DOM1,user,True
C11418$@DOM1,user,True
C15480,computer,False
C15480$@DOM1,user,True
U7000@DOM1,user,False
C5022,computer,False
C5022$@DOM1,user,True
C5246,computer,False
C5246$@DOM1,user,True
C765$@DOM1,user,True
C765,computer,False
C8619,computer,False
C8619$@DOM1,user,True
C8713,computer,False
C8713$@DOM1,user,True
C9017,computer,False
C9017$@DOM1,user,True
C941,computer,False
C941$@DOM1,user,True
C986$@DOM1,user,True
C10713,computer,False
LOCAL SERVICE@C10713,user,False
NETWORK SERVICE@C13615,user,False
C332,computer,False
U1762@DOM1,user,False
U3459@DOM1,user,False
U3596@DOM1,user,False
C2805,computer,False
C1039,computer,False
C1039$@DOM1,user,True
C12402$@DOM1,user,True
C1409,computer,False
C1409$@DOM1,user,True
C14418$@DOM1,user,True
C16955$@DOM1,user,True
C1750,computer,False
C1750$@DOM1,user,True
C2046,computer,False
C2046$@DOM1,user,True
C2064,computer,False
C2064$@DOM1,user,True
C2674$@DOM1,user,True
C5010,computer,False
C5010$@DOM1,user,True
C5016,computer,False
C5016$@DOM1,user,True
C8109,computer,False
C8109$@DOM1,user,True
C8685$@DOM1,user,True
C919$@DOM1,user,True
C9518,computer,False
LOCAL SERVICE@C9518,user,False
C2866,computer,False
NETWORK SERVICE@C2866,user,False
U1237@DOM1,user,False
C673,computer,False
U126@DOM1,user,False
C2086,computer,False
U18@DOM1,user,False
C7061,computer,False
U2449@DOM1,user,False
C8843,computer,False
U3299@DOM1,user,False
C8715,computer,False
U3429@DOM1,user,False
C9006,computer,False
U3710@DOM1,user,False
C5463,computer,False
U3926@DOM1,user,False
C10960,computer,False
U4355@DOM1,user,False
U481@DOM1,user,False
C13523,computer,False
U5860@DOM1,user,False
U6241@DOM1,user,False
U6289@DOM1,user,False
U7069@DOM1,user,False
C611,computer,False
C10081,computer,False
C10081$@DOM1,user,True
C10970$@DOM1,user,True
C1356,computer,False
C1356$@DOM1,user,True
C13669,computer,False
C13669$@DOM1,user,True
C17001$@DOM1,user,True
C1847$@DOM1,user,True
C2820,computer,False
C2820$@DOM1,user,True
C620,computer,False
C620$@DOM1,user,True
C6473$@DOM1,user,True
C9285,computer,False
C9285$@DOM1,user,True
C3501,computer,False
NETWORK SERVICE@C3501,user,False
U1359@DOM1,user,False
U2159@DOM1,user,False
U3377@DOM1,user,False
C9086,computer,False
U3385@DOM1,user,False
U3705@DOM1,user,False
U4541@DOM1,user,False
U4698@DOM1,user,False
C13542,computer,False
U5851@DOM1,user,False
C1933,computer,False
ANONYMOUS LOGON@C4096,user,False
C4405,computer,False
C16806,computer,False
C2232,computer,False
C9553,computer,False
C10129,computer,False
C10129$@DOM1,user,True
C10360,computer,False
C10360$@DOM1,user,True
C11090,computer,False
C11090$@DOM1,user,True
C11924,computer,False
C11924$@DOM1,user,True
C11959,computer,False
C11959$@DOM1,user,True
C12290,computer,False
C12290$@DOM1,user,True
C13078,computer,False
C13078$@DOM1,user,True
C14585,computer,False
C14585$@DOM1,user,True
C15936,computer,False
C15936$@DOM1,user,True
C16806$@DOM1,user,True
C16947,computer,False
C16947$@DOM1,user,True
C2232$@DOM1,user,True
C2451,computer,False
C2451$@DOM1,user,True
C2900$@DOM1,user,True
C3295,computer,False
C3295$@DOM1,user,True
C4405$@DOM1,user,True
C4967,computer,False
C4967$@DOM1,user,True
C5276,computer,False
C5275$@DOM1,user,True
C5764$@DOM1,user,True
C7606,computer,False
C7606$@DOM1,user,True
C767,computer,False
C767$@DOM1,user,True
C8258,computer,False
C8258$@DOM1,user,True
C9553$@DOM1,user,True
C3464,computer,False
NETWORK SERVICE@C3464,user,False
U1354@DOM1,user,False
C6834,computer,False
U2334@DOM1,user,False
U3008@DOM1,user,False
C15872,computer,False
U4989@DOM1,user,False
C9953,computer,False
C9952,computer,False
U5117@DOM1,user,False
U5704@DOM1,user,False
C1942,computer,False
U657@DOM1,user,False
C859,computer,False
U85@DOM1,user,False
U906@DOM1,user,False
C1096,computer,False
C1096$@DOM1,user,True
C10972,computer,False
C10972$@DOM1,user,True
C9645,computer,False
C1652,computer,False
C1652$@DOM1,user,True
C25121,computer,False
C16913$@DOM1,user,True
C3649,computer,False
C3649$@DOM1,user,True
C479,computer,False
C479$@DOM1,user,True
C6251,computer,False
C6251$@DOM1,user,True
C9443,computer,False
C9443$@DOM1,user,True
C9836$@DOM1,user,True
NETWORK SERVICE@C10811,user,False
C1722,computer,False
U27@DOM1,user,False
C2742,computer,False
