2026-05-16 01:31:19,303 [INFO] __main__: Loading LANL data from data/LANL-Dataset-2015 (window=3600s)
2026-05-16 01:31:19,802 [INFO] src.pipeline: Run ID: 20260516_083119, output dir: results/20260516_083119
2026-05-16 01:31:19,802 [INFO] src.io:   Saved pipeline_config.json to results/20260516_083119
2026-05-16 01:31:19,804 [INFO] src.stages: Red team: 749 events, 25 merged windows
2026-05-16 01:31:19,816 [INFO] src.io:   Saved redteam data to results/20260516_083119/redteam
2026-05-16 01:31:19,817 [INFO] src.stages: Streaming + building: combined
2026-05-16 01:31:27,574 [INFO] src.graph.builder:   data/LANL-Dataset-2015/auth.txt: 500,000 events processed...
2026-05-16 01:40:09,971 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 6,000,000 events processed...
2026-05-16 01:40:11,129 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 6,500,000 events processed...
2026-05-16 01:40:12,283 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 7,000,000 events processed...
2026-05-16 01:40:13,434 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 7,500,000 events processed...
2026-05-16 01:40:14,624 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 8,000,000 events processed...
2026-05-16 01:40:15,927 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 8,500,000 events processed...
2026-05-16 01:40:17,105 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 9,000,000 events processed...
2026-05-16 01:40:18,274 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 9,500,000 events processed...
2026-05-16 01:40:19,487 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 10,000,000 events processed...
2026-05-16 01:40:20,696 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 10,500,000 events processed...
2026-05-16 01:40:25,345 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 11,000,000 events processed...
2026-05-16 01:40:26,535 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 11,500,000 events processed...
2026-05-16 01:40:27,706 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 12,000,000 events processed...
2026-05-16 01:40:29,965 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 12,500,000 events processed...
2026-05-16 01:40:31,132 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 13,000,000 events processed...
2026-05-16 01:40:34,632 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 13,500,000 events processed...
2026-05-16 01:40:35,888 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 14,000,000 events processed...
2026-05-16 01:40:37,076 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 14,500,000 events processed...
2026-05-16 01:40:38,203 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 15,000,000 events processed...
2026-05-16 01:40:39,342 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 15,500,000 events processed...
2026-05-16 01:40:40,485 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 16,000,000 events processed...
2026-05-16 01:40:41,688 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 16,500,000 events processed...
2026-05-16 01:40:42,852 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 17,000,000 events processed...
2026-05-16 01:40:43,990 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 17,500,000 events processed...
2026-05-16 01:40:45,113 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 18,000,000 events processed...
2026-05-16 01:40:47,647 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 18,500,000 events processed...
2026-05-16 01:40:48,804 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 19,000,000 events processed...
2026-05-16 01:40:55,150 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 19,500,000 events processed...
2026-05-16 01:40:56,254 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 20,000,000 events processed...
2026-05-16 01:40:57,367 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 20,500,000 events processed...
2026-05-16 01:40:58,482 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 21,000,000 events processed...
2026-05-16 01:40:59,589 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 21,500,000 events processed...
2026-05-16 01:41:00,700 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 22,000,000 events processed...
2026-05-16 01:41:01,820 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 22,500,000 events processed...
2026-05-16 01:41:02,929 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 23,000,000 events processed...
2026-05-16 01:41:04,023 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 23,500,000 events processed...
2026-05-16 01:41:06,231 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 24,000,000 events processed...
2026-05-16 01:41:07,395 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 24,500,000 events processed...
2026-05-16 01:41:08,557 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 25,000,000 events processed...
2026-05-16 01:41:09,744 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 25,500,000 events processed...
2026-05-16 01:41:10,962 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 26,000,000 events processed...
2026-05-16 01:41:12,181 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 26,500,000 events processed...
2026-05-16 01:41:13,343 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 27,000,000 events processed...
2026-05-16 01:41:14,413 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 27,500,000 events processed...
2026-05-16 01:41:15,588 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 28,000,000 events processed...
2026-05-16 01:41:17,548 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 28,500,000 events processed...
2026-05-16 01:41:18,736 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 29,000,000 events processed...
2026-05-16 01:41:19,928 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 29,500,000 events processed...
2026-05-16 01:41:21,139 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 30,000,000 events processed...
2026-05-16 01:41:22,337 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 30,500,000 events processed...
2026-05-16 01:41:24,188 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 31,000,000 events processed...
2026-05-16 01:41:27,597 [INFO] src.graph.builder:   data/LANL-Dataset-2015/flows.txt: 31,500,000 events processed...
2026-05-16 02:45:45,692 [INFO] src.stages:   Streamed 104,073,656 auth + 31,611,293 flow in 4465.9s
2026-05-16 02:45:45,692 [INFO] src.stages:   Graph: 91,589 nodes, 512,529 edges
2026-05-16 02:45:46,267 [INFO] src.stages:   Red team pairs in graph: 305/308
2026-05-16 02:45:46,267 [INFO] src.stages:   Extracting features (91,589 nodes, 512,529 edges)...
2026-05-16 02:45:58,156 [WARNING] __main__: LANL experiment failed: [Errno 32] Broken pipe
2026-05-16 02:45:58,269 [INFO] __main__: Results saved to results/pending/metrics.csv
2026-05-16 02:45:58,270 [INFO] __main__: Results saved to results/pending/experiment_results.json
2026-05-16 02:45:58,271 [INFO] __main__: Per-method details saved to results/pending/per_method_details.json
2026-05-16 02:45:58,272 [WARNING] src.reporting: metrics.csv is empty or corrupt, writing placeholder
2026-05-16 02:45:58,346 [INFO] __main__: Saved roc_curves.png
2026-05-16 02:45:58,379 [INFO] __main__: Saved method_comparison.png
