src,dst,type,protocol,src_port,dst_port,pkt_count,byte_count,duration,time,weight,first_time,last_time
C683,C5721,flow,6.0,N5602,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C6832,C5721,flow,6.0,N5643,445.0,1.0,46.0,0.0,147288.0,10,147288.0,147648.0
C686,C5721,flow,6.0,N5472,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C6897,C5721,flow,6.0,N4355,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C6937,C5721,flow,6.0,N5438,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C6961,C5721,flow,6.0,N5662,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C6963,C5721,flow,6.0,N5447,445.0,1.0,46.0,0.0,147288.0,8,147288.0,147648.0
C6986,C5721,flow,6.0,N5516,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7000,C5721,flow,6.0,N5355,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7014,C5721,flow,6.0,N5318,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7030,C5721,flow,6.0,N5532,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7054,C5721,flow,6.0,N5307,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C706,C11861,flow,6.0,80.0,N9432,4.0,515.0,0.0,147288.0,1,147288.0,
C706,C6415,flow,6.0,80.0,N572,1.0,46.0,0.0,147288.0,2,147288.0,147308.0
C707,C5721,flow,6.0,N5390,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7085,C5721,flow,6.0,N2986,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7091,C5721,flow,6.0,N1972,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7100,C5721,flow,6.0,N336,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7121,C5721,flow,6.0,N1904,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7131,C5721,flow,6.0,N5487,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7133,C5721,flow,6.0,N5496,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7188,C5721,flow,6.0,N1866,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7221,C5721,flow,6.0,N5613,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C729,C5721,flow,6.0,N5630,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C730,C5721,flow,6.0,N5356,445.0,1.0,46.0,0.0,147288.0,7,147288.0,147648.0
C7316,C5721,flow,6.0,N3918,445.0,1.0,46.0,0.0,147288.0,7,147288.0,147648.0
C7350,C5721,flow,6.0,N1983,445.0,1.0,46.0,0.0,147288.0,3,147288.0,147588.0
C7394,C529,flow,6.0,N5212,445.0,1.0,52.0,0.0,147288.0,4,147288.0,147648.0
C7402,C5721,flow,6.0,N4380,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7407,C5721,flow,6.0,N5479,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7446,C5721,flow,6.0,N5641,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7462,C5721,flow,6.0,N5469,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C751,C5721,flow,6.0,N3022,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7516,C5721,flow,6.0,N5352,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7641,C5721,flow,6.0,N4459,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7647,C5721,flow,6.0,N5450,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7734,C5721,flow,6.0,N5564,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7767,C5721,flow,6.0,N5331,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7856,C5721,flow,6.0,N7346,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147594.0
C7873,C5721,flow,6.0,N5470,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7884,C5721,flow,6.0,N5358,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C7993,C5721,flow,6.0,N1682,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8007,C5721,flow,6.0,N5624,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8066,C5721,flow,6.0,N5535,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8073,C5721,flow,6.0,N5664,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C809,C5721,flow,6.0,N5405,445.0,1.0,46.0,0.0,147288.0,8,147288.0,147648.0
C8100,C5721,flow,6.0,N5346,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C816,C5721,flow,6.0,N5361,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C819,C5721,flow,6.0,N5597,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8198,C5721,flow,6.0,N3326,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8205,C5721,flow,6.0,N2080,445.0,1.0,46.0,0.0,147288.0,8,147288.0,147648.0
C8257,C5721,flow,6.0,N5577,445.0,1.0,46.0,0.0,147288.0,5,147288.0,147597.0
C829,C5721,flow,6.0,N5525,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8295,C5721,flow,6.0,N5539,445.0,1.0,46.0,0.0,147288.0,7,147288.0,147648.0
C8365,C5721,flow,6.0,N5650,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8448,C5721,flow,6.0,N5687,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8462,C5721,flow,6.0,N5622,445.0,1.0,46.0,0.0,147288.0,7,147288.0,147648.0
C8464,C5721,flow,6.0,N5329,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C847,C5721,flow,6.0,N5372,445.0,1.0,46.0,0.0,147288.0,8,147288.0,147648.0
C8515,C5721,flow,6.0,N5579,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8524,C5721,flow,6.0,N5354,445.0,1.0,46.0,0.0,147288.0,8,147288.0,147648.0
C8589,C5721,flow,6.0,N5436,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C865,C5721,flow,6.0,N5599,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8659,C5721,flow,6.0,N5303,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C867,C5721,flow,6.0,N1772,445.0,1.0,46.0,0.0,147288.0,8,147288.0,147648.0
C8673,C5721,flow,6.0,N1500,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C874,C5721,flow,6.0,N5474,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8749,C5721,flow,6.0,N5651,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8804,C5721,flow,6.0,N5384,445.0,1.0,46.0,0.0,147288.0,8,147288.0,147648.0
C8908,C5721,flow,6.0,N1808,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8910,C5721,flow,6.0,N5619,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8912,C5721,flow,6.0,N1673,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C8949,C612,flow,6.0,N13398,389.0,12.0,3418.0,0.0,147288.0,2,147288.0,147288.0
C8949,C586,flow,6.0,N7218,88.0,6.0,2249.0,0.0,147288.0,1,147288.0,
C895,C5721,flow,6.0,N5543,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C896,C5721,flow,6.0,N5364,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9020,C5721,flow,6.0,N3492,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9028,C5721,flow,6.0,N5427,445.0,1.0,46.0,0.0,147288.0,7,147288.0,147648.0
C9051,C5721,flow,6.0,N4775,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9064,C5721,flow,6.0,N1800,445.0,1.0,46.0,0.0,147288.0,6,147288.0,147648.0
C9107,C5721,flow,6.0,N5335,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9114,C5721,flow,6.0,N3270,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9134,C5721,flow,6.0,N2159,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C914,C5721,flow,6.0,N11819,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9154,C5721,flow,6.0,N5559,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9161,C5721,flow,6.0,N5529,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9188,C5721,flow,6.0,N5426,445.0,1.0,46.0,0.0,147288.0,8,147288.0,147648.0
C9238,C5721,flow,6.0,N5323,445.0,1.0,46.0,0.0,147288.0,8,147288.0,147648.0
C9258,C5721,flow,6.0,N5666,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9274,C5721,flow,6.0,N1857,445.0,1.0,46.0,0.0,147288.0,8,147288.0,147649.0
C9295,C5721,flow,6.0,N5443,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9370,C5721,flow,6.0,N5398,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9448,C5721,flow,6.0,N5391,445.0,1.0,46.0,0.0,147288.0,8,147288.0,147648.0
C9469,C5721,flow,6.0,N5459,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C947,C5721,flow,6.0,N5416,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9493,C5721,flow,6.0,N5401,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C955,C5721,flow,6.0,N5518,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9585,C5721,flow,6.0,N3194,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9617,C5721,flow,6.0,N5386,445.0,1.0,46.0,0.0,147288.0,12,147288.0,147648.0
C9668,C5721,flow,6.0,N1951,445.0,1.0,46.0,0.0,147288.0,3,147288.0,147588.0
C9704,C5721,flow,6.0,N5473,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9737,C5721,flow,6.0,N5610,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9739,C5721,flow,6.0,N5493,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9774,C5721,flow,6.0,N3871,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9842,C5721,flow,6.0,N5499,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C985,C5721,flow,6.0,N5360,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C986,C5721,flow,6.0,N5680,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C9902,C5721,flow,6.0,N4902,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147635.0
C9919,C5721,flow,6.0,N8669,445.0,1.0,46.0,0.0,147288.0,1,147288.0,
C9933,C5721,flow,6.0,N5544,445.0,1.0,46.0,0.0,147288.0,4,147288.0,147648.0
C1389,C586,flow,6.0,N7543,389.0,11.0,2853.0,1.0,147288.0,6,147288.0,147290.0
C586,C1389,flow,6.0,389.0,N7543,8.0,3174.0,1.0,147288.0,6,147288.0,147290.0
C12414,C1685,flow,6.0,N5760,N105,11.0,4634.0,10.0,147288.0,1,147288.0,
C12539,C1707,flow,6.0,N3316,N105,6.0,1213.0,10.0,147288.0,1,147288.0,
C14540,C586,flow,6.0,N15110,445.0,13.0,3901.0,10.0,147288.0,5,147288.0,147288.0
C16941,C1707,flow,6.0,N64,N105,6.0,1223.0,10.0,147288.0,1,147288.0,
C4559,C1685,flow,6.0,N13925,N105,6.0,1219.0,10.0,147288.0,1,147288.0,
C586,C14540,flow,6.0,445.0,N15110,11.0,2182.0,10.0,147288.0,7,147288.0,147288.0
C6290,C5721,flow,6.0,N1807,445.0,4.0,316.0,11.0,147288.0,1,147288.0,
C8715,C5721,flow,6.0,N5378,445.0,4.0,524.0,19.0,147288.0,4,147288.0,147588.0
C14540,C467,flow,6.0,N16223,135.0,8.0,862.0,26.0,147288.0,2,147288.0,147288.0
C467,C14540,flow,6.0,135.0,N16223,7.0,846.0,26.0,147288.0,2,147288.0,147288.0
C5721,C9206,flow,6.0,445.0,N5332,3.0,270.0,3.0,147288.0,1,147288.0,
C9206,C5721,flow,6.0,N5332,445.0,4.0,316.0,3.0,147288.0,1,147288.0,
C1962,C5720,flow,6.0,N2945,445.0,4.0,278.0,34.0,147288.0,6,147288.0,147622.0
C16201,C5720,flow,6.0,N3136,445.0,4.0,278.0,35.0,147288.0,6,147288.0,147630.0
C1015,C459,flow,6.0,N20,N4430,2.0,92.0,38.0,147288.0,6,147288.0,147667.0
C1707,C12539,flow,6.0,N105,N3316,4.0,2762.0,5.0,147288.0,1,147288.0,
C1685,C12414,flow,6.0,N105,N5760,8.0,3204.0,6.0,147288.0,1,147288.0,
C1685,C4559,flow,6.0,N105,N13925,4.0,2751.0,6.0,147288.0,1,147288.0,
C1707,C16941,flow,6.0,N105,N64,4.0,2762.0,6.0,147288.0,1,147288.0,
C8047,C5721,flow,6.0,N5408,445.0,5.0,745.0,6.0,147288.0,3,147288.0,147588.0
C11861,C706,flow,6.0,N9432,80.0,8.0,3004.0,60.0,147288.0,1,147288.0,
C12238,C2588,flow,6.0,N2460,N74,3.0,138.0,60.0,147288.0,5,147288.0,147658.0
C2588,C12238,flow,6.0,N74,N2460,3.0,138.0,60.0,147288.0,5,147288.0,147658.0
C2588,C15300,flow,6.0,N74,N1677,3.0,138.0,60.0,147288.0,5,147288.0,147648.0
C26787,C22112,flow,17.0,N29,N29,3.0,282.0,60.0,147288.0,5,147288.0,147648.0
C4254,C5720,flow,6.0,N2074,445.0,20.0,2440.0,60.0,147288.0,4,147288.0,147648.0
C5720,C4254,flow,6.0,445.0,N2074,18.0,1552.0,60.0,147288.0,4,147288.0,147648.0
C8694,C2588,flow,6.0,N6163,N74,3.0,138.0,60.0,147288.0,5,147288.0,147648.0
C7765,C5720,flow,6.0,N368,445.0,6.0,417.0,61.0,147288.0,5,147288.0,147653.0
C12247,C5721,flow,6.0,N5316,445.0,1415.0,147868.0,66.0,147288.0,6,147288.0,147639.0
C5721,C12247,flow,6.0,445.0,N5316,1831.0,1470579.0,66.0,147288.0,6,147288.0,147639.0
C11656,C5763,flow,6.0,N101,N18593,1477.0,637795.0,72.0,147288.0,12,147288.0,147664.0
C2668,C5698,flow,6.0,N970,445.0,882.0,138366.0,72.0,147288.0,11,147288.0,147640.0
C11114,C1685,flow,6.0,N3759,N105,5.0,853.0,0.0,147289.0,3,147289.0,147391.0
C11573,C5736,flow,17.0,111.0,N43466,1.0,56.0,0.0,147289.0,53,147289.0,147665.0
C12030,C5463,flow,6.0,N5939,445.0,1.0,52.0,0.0,147289.0,1,147289.0,
C12159,C1685,flow,6.0,N2428,N105,6.0,1654.0,0.0,147289.0,1,147289.0,
C13256,C2109,flow,6.0,N14040,88.0,6.0,2180.0,0.0,147289.0,2,147289.0,147289.0
C13256,C625,flow,17.0,N43464,389.0,1.0,236.0,0.0,147289.0,1,147289.0,
C13685,C2109,flow,6.0,N5820,445.0,1.0,52.0,0.0,147289.0,4,147289.0,147649.0
C1381,C4174,flow,17.0,137.0,137.0,2.0,156.0,0.0,147289.0,1,147289.0,
C1381,C586,flow,17.0,138.0,138.0,1.0,207.0,0.0,147289.0,5,147289.0,147289.0
C1389,C529,flow,6.0,N12811,88.0,5.0,2622.0,0.0,147289.0,4,147289.0,147289.0
C1389,C2109,flow,6.0,N14344,389.0,14.0,3723.0,0.0,147289.0,1,147289.0,
C14278,C24473,flow,17.0,N35853,N996,1.0,46.0,0.0,147289.0,14,147289.0,147671.0
C14278,C25544,flow,17.0,N35853,N996,1.0,46.0,0.0,147289.0,14,147289.0,147671.0
C14818,C706,flow,6.0,N12669,80.0,6.0,389.0,0.0,147289.0,4,147289.0,147541.0
C1685,C11114,flow,6.0,N105,N3759,4.0,409.0,0.0,147289.0,3,147289.0,147391.0
C1685,C12159,flow,6.0,N105,N2428,4.0,373.0,0.0,147289.0,1,147289.0,
C1685,C600,flow,6.0,N105,N193,4.0,413.0,0.0,147289.0,2,147289.0,147289.0
C1962,C585,flow,6.0,N4588,139.0,1.0,46.0,0.0,147289.0,3,147289.0,147529.0
C2109,C13256,flow,6.0,389.0,N5442,11.0,7447.0,0.0,147289.0,2,147289.0,147289.0
C2109,C1389,flow,6.0,389.0,N14344,12.0,6988.0,0.0,147289.0,1,147289.0,
C2109,C13685,flow,6.0,445.0,N5820,1.0,46.0,0.0,147289.0,4,147289.0,147649.0
C4174,C1381,flow,17.0,137.0,137.0,2.0,180.0,0.0,147289.0,1,147289.0,
C457,C5679,flow,17.0,389.0,N35580,1.0,117.0,0.0,147289.0,3,147289.0,147589.0
C457,C5455,flow,1.0,N10,N10,2.0,120.0,0.0,147289.0,2,147289.0,147289.0
C467,C8454,flow,17.0,389.0,N43467,1.0,193.0,0.0,147289.0,3,147289.0,147290.0
C529,C1389,flow,6.0,88.0,N12811,5.0,360.0,0.0,147289.0,4,147289.0,147289.0
C529,C912,flow,6.0,88.0,N24170,5.0,1610.0,0.0,147289.0,3,147289.0,147289.0
C5455,C457,flow,1.0,N78,N10,2.0,120.0,0.0,147289.0,2,147289.0,147289.0
C556,C11350,flow,6.0,445.0,N5871,1.0,46.0,0.0,147289.0,4,147289.0,147650.0
C5679,C457,flow,17.0,N35580,389.0,1.0,80.0,0.0,147289.0,3,147289.0,147589.0
C5736,C11573,flow,17.0,N43466,111.0,1.0,84.0,0.0,147289.0,54,147289.0,147671.0
C585,C1962,flow,6.0,139.0,N4588,1.0,46.0,0.0,147289.0,4,147289.0,147640.0
C586,C1381,flow,17.0,389.0,N43465,1.0,193.0,0.0,147289.0,4,147289.0,147289.0
C600,C1685,flow,6.0,N193,N105,5.0,856.0,0.0,147289.0,2,147289.0,147289.0
C625,C13256,flow,17.0,389.0,N43464,1.0,195.0,0.0,147289.0,1,147289.0,
C706,C14818,flow,6.0,80.0,N12669,5.0,2658.0,0.0,147289.0,3,147289.0,147451.0
C706,C2470,flow,6.0,80.0,N24782,4.0,515.0,0.0,147289.0,1,147289.0,
C8454,C467,flow,17.0,N43467,389.0,1.0,236.0,0.0,147289.0,3,147289.0,147290.0
C912,C529,flow,6.0,N24170,88.0,5.0,1604.0,0.0,147289.0,3,147289.0,147289.0
C14519,C1685,flow,6.0,N10477,N105,9.0,2866.0,10.0,147289.0,1,147289.0,
C625,C8454,flow,6.0,135.0,N14241,5.0,504.0,10.0,147289.0,5,147289.0,147603.0
C660,C1685,flow,6.0,N18940,N105,6.0,1213.0,10.0,147289.0,1,147289.0,
C8454,C625,flow,6.0,N14241,135.0,7.0,644.0,10.0,147289.0,5,147289.0,147603.0
C13544,C1685,flow,6.0,N12059,N105,9.0,2966.0,11.0,147289.0,1,147289.0,
C2008,C1707,flow,6.0,N3169,N105,9.0,2346.0,11.0,147289.0,1,147289.0,
C467,C912,flow,6.0,445.0,N4283,9.0,1653.0,11.0,147289.0,1,147289.0,
C912,C467,flow,6.0,N4283,445.0,13.0,4237.0,11.0,147289.0,1,147289.0,
C2850,C467,flow,6.0,N6139,445.0,13.0,4217.0,12.0,147289.0,1,147289.0,
C467,C2850,flow,6.0,445.0,N6139,9.0,1653.0,12.0,147289.0,1,147289.0,
C528,C1814,flow,6.0,445.0,N24592,9.0,1653.0,13.0,147289.0,1,147289.0,
C1015,C11268,flow,6.0,N20,N21,2.0,92.0,37.0,147289.0,6,147289.0,147667.0
C1389,C467,flow,6.0,N3166,445.0,173.0,36135.0,39.0,147289.0,1,147289.0,
C467,C1389,flow,6.0,445.0,N3166,183.0,92951.0,39.0,147289.0,1,147289.0,
C1685,C660,flow,6.0,N105,N18940,4.0,2755.0,5.0,147289.0,1,147289.0,
C1685,C13544,flow,6.0,N105,N12059,6.0,2975.0,6.0,147289.0,1,147289.0,
C1685,C14519,flow,6.0,N105,N10477,6.0,2979.0,6.0,147289.0,1,147289.0,
C1707,C2008,flow,6.0,N105,N3169,6.0,2980.0,6.0,147289.0,1,147289.0,
C11537,C5721,flow,6.0,N1476,445.0,128.0,50403.0,60.0,147289.0,5,147289.0,147662.0
C2470,C706,flow,6.0,N24782,80.0,8.0,2981.0,60.0,147289.0,1,147289.0,
C5721,C11537,flow,6.0,445.0,N1476,123.0,32867.0,60.0,147289.0,5,147289.0,147662.0
C5721,C1186,flow,6.0,445.0,N490,45.0,29804.0,60.0,147289.0,10,147289.0,147675.0
C11194,C2588,flow,6.0,N2439,N74,8.0,734.0,8.0,147289.0,5,147289.0,147598.0
C2588,C11194,flow,6.0,N74,N2439,7.0,1240.0,8.0,147289.0,5,147289.0,147598.0
C11846,C2588,flow,6.0,N20417,N74,2.0,116.0,0.0,147290.0,12,147290.0,147650.0
C12228,C586,flow,6.0,N13050,389.0,10.0,3252.0,0.0,147290.0,4,147290.0,147290.0
C12228,C467,flow,6.0,N3051,389.0,20.0,6648.0,0.0,147290.0,6,147290.0,147361.0
C13214,C5030,flow,6.0,2602.0,443.0,2.0,92.0,0.0,147290.0,1,147290.0,
C13665,C2511,flow,6.0,N1552,445.0,1.0,52.0,0.0,147290.0,4,147290.0,147650.0
C14278,C21673,flow,17.0,N35853,N996,1.0,46.0,0.0,147290.0,14,147290.0,147671.0
C14278,C26822,flow,17.0,N35853,N996,1.0,46.0,0.0,147290.0,15,147290.0,147672.0
C2058,C6689,flow,6.0,445.0,N5876,1.0,46.0,0.0,147290.0,4,147290.0,147650.0
C2109,C8454,flow,6.0,389.0,N14144,8.0,3178.0,0.0,147290.0,4,147290.0,147290.0
C2588,C11846,flow,6.0,N74,N20417,1.0,64.0,0.0,147290.0,12,147290.0,147651.0
C2758,C3873,flow,6.0,N880,80.0,2.0,92.0,0.0,147290.0,8,147290.0,147672.0
C3873,C2758,flow,6.0,80.0,N880,2.0,92.0,0.0,147290.0,8,147290.0,147672.0
C4479,C585,flow,6.0,N6496,139.0,1.0,46.0,0.0,147290.0,3,147290.0,147530.0
C467,C12228,flow,6.0,389.0,N3051,27.0,29314.0,0.0,147290.0,6,147290.0,147361.0
C5030,C13214,flow,6.0,443.0,2602.0,1.0,46.0,0.0,147290.0,1,147290.0,
C585,C4479,flow,6.0,139.0,N6496,1.0,46.0,0.0,147290.0,3,147290.0,147530.0
C586,C12228,flow,6.0,389.0,N13050,9.0,1825.0,0.0,147290.0,4,147290.0,147290.0
C625,C8905,flow,6.0,139.0,N14887,1.0,48.0,0.0,147290.0,3,147290.0,147290.0
C8454,C2109,flow,6.0,N14144,389.0,11.0,3926.0,0.0,147290.0,4,147290.0,147290.0
C8905,C625,flow,6.0,N14887,139.0,2.0,94.0,0.0,147290.0,3,147290.0,147290.0
C3802,C5030,flow,6.0,N2697,443.0,7.0,1725.0,1.0,147290.0,2,147290.0,147391.0
C5030,C3802,flow,6.0,443.0,N2697,7.0,3159.0,1.0,147290.0,2,147290.0,147391.0
C706,C1516,flow,6.0,80.0,N5370,4.0,515.0,1.0,147290.0,1,147290.0,
C11176,C1685,flow,6.0,N7963,N105,6.0,1222.0,10.0,147290.0,1,147290.0,
C13483,C585,flow,6.0,N16927,445.0,11.0,3091.0,10.0,147290.0,3,147290.0,147656.0
C300,C625,flow,6.0,N3180,445.0,13.0,4220.0,10.0,147290.0,1,147290.0,
C585,C13483,flow,6.0,445.0,N16927,8.0,1234.0,10.0,147290.0,3,147290.0,147656.0
C625,C300,flow,6.0,445.0,N3180,9.0,1653.0,10.0,147290.0,1,147290.0,
C122,C1685,flow,6.0,N19012,N105,9.0,2786.0,11.0,147290.0,1,147290.0,
C586,C8454,flow,6.0,445.0,N23880,10.0,2405.0,11.0,147290.0,5,147290.0,147474.0
C8454,C586,flow,6.0,N23880,445.0,14.0,6352.0,11.0,147290.0,6,147290.0,147474.0
C2109,C3268,flow,6.0,445.0,N3926,9.0,1653.0,12.0,147290.0,2,147290.0,147431.0
C3268,C2109,flow,6.0,N3926,445.0,13.0,4220.0,12.0,147290.0,2,147290.0,147431.0
C17039,C625,flow,6.0,N13759,445.0,13.0,4236.0,13.0,147290.0,9,147290.0,147626.0
C625,C17039,flow,6.0,445.0,N13759,9.0,1653.0,13.0,147290.0,9,147290.0,147626.0
C169,C1685,flow,6.0,N19762,N105,6.0,1222.0,15.0,147290.0,1,147290.0,
C5478,C1554,flow,6.0,443.0,N3680,40.0,14759.0,15.0,147290.0,16,147290.0,147675.0
C16341,C585,flow,6.0,N11871,445.0,16.0,4557.0,16.0,147290.0,7,147290.0,147653.0
C24710,C5730,flow,6.0,N11373,22.0,20.0,1424.0,20.0,147290.0,48,147290.0,147671.0
C5730,C24710,flow,6.0,22.0,N11373,16.0,8320.0,20.0,147290.0,67,147290.0,147671.0
C11516,C23411,flow,17.0,N642,161.0,4.0,424.0,30.0,147290.0,6,147290.0,147650.0
C6791,C5721,flow,6.0,N3271,445.0,4.0,278.0,34.0,147290.0,6,147290.0,147631.0
C8802,C5463,flow,6.0,N1271,445.0,4.0,278.0,36.0,147290.0,6,147290.0,147650.0
C1685,C11176,flow,6.0,N105,N7963,4.0,2755.0,5.0,147290.0,1,147290.0,
C1035,C7272,flow,6.0,443.0,N4589,5.0,3587.0,59.0,147290.0,15,147290.0,147667.0
C1685,C122,flow,6.0,N105,N19012,6.0,2979.0,6.0,147290.0,1,147290.0,
C1685,C169,flow,6.0,N105,N19762,4.0,2755.0,6.0,147290.0,1,147290.0,
C13250,C2588,flow,6.0,N5840,N74,3.0,138.0,60.0,147290.0,5,147290.0,147658.0
C13483,C5721,flow,6.0,N469,445.0,97.0,42962.0,60.0,147290.0,3,147290.0,147596.0
C2588,C9256,flow,6.0,N74,N2102,3.0,138.0,60.0,147290.0,5,147290.0,147650.0
C5721,C13483,flow,6.0,445.0,N469,91.0,22846.0,60.0,147290.0,3,147290.0,147596.0
C5721,C9574,flow,6.0,445.0,N1255,3.0,279.0,60.0,147290.0,6,147290.0,147654.0
C9256,C2588,flow,6.0,N2102,N74,3.0,138.0,60.0,147290.0,5,147290.0,147650.0
C1516,C706,flow,6.0,N5370,80.0,8.0,3035.0,61.0,147290.0,1,147290.0,
C2026,C26188,flow,6.0,2049.0,N3185,49.0,6834.0,61.0,147290.0,8,147290.0,147615.0
C9574,C5721,flow,6.0,N1255,445.0,6.0,417.0,61.0,147290.0,6,147290.0,147654.0
C12228,C529,flow,6.0,N15377,445.0,229.0,38627.0,7.0,147290.0,1,147290.0,
C529,C12228,flow,6.0,445.0,N15377,227.0,31489.0,7.0,147290.0,1,147290.0,
C4481,C8490,flow,6.0,N1348,N5546,3.0,144.0,9.0,147290.0,2,147290.0,147337.0
C10786,C586,flow,6.0,N2078,445.0,1.0,52.0,0.0,147291.0,9,147291.0,147651.0
C12129,C5463,flow,6.0,N33809,445.0,1.0,52.0,0.0,147291.0,4,147291.0,147651.0
C12228,C585,flow,6.0,N558,139.0,2.0,94.0,0.0,147291.0,2,147291.0,147291.0
C12864,C2511,flow,6.0,N3539,445.0,1.0,52.0,0.0,147291.0,4,147291.0,147651.0
C14278,C22491,flow,17.0,N35853,N996,1.0,46.0,0.0,147291.0,15,147291.0,147673.0
C14278,C26468,flow,17.0,N35853,N996,1.0,46.0,0.0,147291.0,14,147291.0,147672.0
C14746,C612,flow,6.0,N5831,445.0,1.0,52.0,0.0,147291.0,4,147291.0,147651.0
